country,latitude,longitude,name,population
France,43.61500168,1.511739969,Communauté Urbaine Toulouse Métropole,700292
France,46.9874382,3.131690025,Communauté d'Agglomération de Nevers,73519
France,43.46916962,1.334089994,Communauté d'Agglomération du Muretain,88682
France,43.54349899,5.230999947,Communauté de Communes Pays des Sorgues Monts de Vaucluse,33097
France,15.92319965,61.25690079,Communauté de Communes de Marie-Galante,11173
France,45.9253006,6.869780064,Communauté de Communes de la Vallée de Chamonix-Mont-Blanc,13468
France,48.20009995,-1.726199985,Communauté de Communes du VAL D'ILLE,18579
France,47.91143036,-1.37985003,Communauté de communes Au Pays de la Roche aux Fées,25780
France,48.582901,7.743750095,Communauté urbaine de STRASBOURG,474000
Morocco,34.6866684,-1.900159955,Commune d'Oujda (CO),477100
Belgium,50.00143814,5.017560005,Commune de Daverdisse,1406
Belgium,49.59484863,5.814119816,Commune de Messancy,8171
Morocco,33.61896896,-7.130549908,Commune urbaine de Benslimane,58194
Italy,45.62260056,9.662699699,Comun Nuovo,3615
Romania,44.15029907,23.4647007,Comuna Podari,6688
Italy,39.71467972,8.873840332,Comune di Baressa,693
Italy,44.62472153,7.555180073,Comune di Lagnasco,1448
Italy,40.8612709,14.52968025,Comune di San Gennaro Vesuviano,12000
Italy,45.21728897,9.077429771,Comune di Torre d'isola,2417
Italy,45.19449997,11.38329983,Comune di Vo',3340
Italy,44.14992142,10.96014023,Comuni Granaglione-Porretta,6984
Italy,43.61949921,12.67333031,Comuni del Candigliano,8663
Italy,45.77595139,8.352430344,Comuni del Lago d'Orta e della Vallestrona,6371
Italy,44.50490189,8.893050194,Comuni della Valverde,11244
Italy,46.05258942,10.77651978,"Comuni di Montagne, Preore e Ragoli",1423
Italy,46.13570023,9.567279816,Comunità Montana Valtellina di Morbegno,31163
Italy,43.10845184,13.32073021,Comunità Montana dei Monti Azzurri,42923
Italy,44.34019852,10.83462048,Comunità Montana del Frignano,44182
Italy,45.6841011,10.43360043,Comunità Montana di Valle Sabbia,75947
Italy,41.87189865,12.56739998,Comunità Montana di Valle Trompia,105000
Italy,40.29523087,8.503669739,Comunità Pioniera Lughe,23643
Italy,40.2155304,8.803569794,Comunità Pioniera del Marghine,23359
Italy,39.37939072,9.179699898,Comunità Pioniera del Parteolla,9336
Italy,40.1242981,8.838339806,Comunità Pioniera dello SCES (Sardegna Centrale Energia Sostenibile),24342
Italy,39.66999054,8.889639854,Comunità della Marmilla,20096
Italy,46.36386108,11.03637028,Comunità della Val di Non,34019
Italy,40.58695984,8.999489784,"Comunità di Ozieri, Tula e Erula",13530
Italy,39.77349091,8.582389832,Comunità pioniera di Arborea,31532
Italy,46.28388977,12.03450012,Conca Agordina,8252
Italy,45.20687866,11.14029026,Concamarise,1088
Spain,100000,100000,Concello de La Gudiña,1461
Spain,42.65192032,-8.818320274,Concello de Rianxo,11479
Italy,45.60660172,10.21609974,Concesio,15005
Italy,45.45999908,12.51000023,Concordia Sagittaria,10549
Italy,44.91419983,10.9843998,Concordia sulla Secchia,8337
Italy,45.11846161,7.308760166,Condove,4704
Italy,38.10309982,15.19390011,Condrò,490
Italy,45.88713074,12.29773045,Conegliano,34200
Spain,41.5181694,1.291350007,Conesa,120
Italy,45.19589996,8.33259964,Confienza,1646
Spain,38.68330002,-0.268559992,Confrides,232
Italy,46,13,"Congiunto Comuni di Mereto di Tomba, Basiliano, Flaibano e Sedegliano",13081
Spain,36.27719879,-6.088709831,Conil de la Frontera,20984
Italy,44.51261139,11.82874966,Conselice,10028
Italy,45.23231125,11.87576962,Conselve,10486
Italy,41.87189865,12.56739998,Consorzio Servizi della Val Cavallina,34954
Romania,44.1733284,28.63833046,Constanta,283872
Spain,37.87250137,-5.61906004,Constantina,6612
Spain,41.30570984,-1.917860031,Contamina,39
Italy,37.72954178,13.1833601,Contessa Entellina,1846
Italy,42.85559845,13.8185997,Controguerra,2491
Germany,52.62886047,9.968870163,Cooperation Area Aller-Leine-Tal,75000
Denmark,55.69340134,12.58300018,Copenhagen,528208
Italy,44.89509964,11.82759953,Copparo,16759
Italy,41.15221024,16.41212082,Corato,48101
Spain,41.41659927,1.927350044,Corbera de Llobregat,13843
Italy,45.46699905,8.921910286,Corbetta,13735
Italy,43.12850189,12.28639984,Corciano,15256
Italy,42.12382126,13.84216022,Corfinio,1081
Spain,39.9899292,-6.540440083,Coria,13101
Spain,37.28490067,-6.051980019,Coria del Río,25000
Italy,43.6487999,13.04983997,Corinaldo,5150
Spain,36.97019958,-5.441309929,Coripe,1436
Ireland,51.89688873,-8.486319542,Cork City Council,125000
Ireland,51.89786911,-8.471090317,Cork County,361766
Italy,45.5433197,9.172679901,Cormano,20270
Italy,45.83148956,9.54611969,Corna Imagna,949
Italy,45.8506012,9.743530273,Cornalba,300
Italy,45.50149918,9.026450157,Cornaredo,19928
Italy,45.64989853,9.462360382,Cornate d’Adda,9238
Italy,45.61423874,11.34354019,Cornedo Vicentino,12080
Italy,45.17300034,9.281299591,Cornegliano Laudense,2923
Spain,41.35559845,2.070760012,Cornellà de Llobregat,86519
Spain,42.08916092,2.816009998,Cornellà del Terri,2257
Italy,44.47714996,10.08551979,Corniglio,2024
Spain,41.26486969,0.905040026,Cornudella de Montsant,983
United Kingdom,50.26010132,-5.068739891,Cornwall Council / Konsel Kernow,535300
Italy,44.77165985,10.78038979,Correggio,25795
Italy,45.23540115,12.06530952,Correzzola,5400
Italy,42.83050156,13.83300018,Corropoli,4753
Italy,39.89022064,18.37105942,Corsano,5693
Italy,45.43170166,9.108670235,Corsico,33694
Italy,100000,10022.26563,Corte Franca,7373
Italy,45.21976852,10.1015501,Corte de' Frati,1383
Spain,37.89619827,-6.506579876,Corteconcepción,615
Spain,37.90930176,-6.820549965,Cortegana,4965
Spain,37.9353981,-6.624710083,Cortelazor,311
Italy,44.99370956,9.930250168,Cortemaggiore (Pc),4636
Italy,45.53820038,9.790149689,Cortenuova,1959
Spain,37.6548996,-2.769920111,Cortes de Baza,2335
Italy,42.63219833,13.54179955,Cortino,709
Portugal,38.95809937,-8.528369904,Coruche,21332
Italy,46.55179977,11.87110043,Corvara,288
Italy,45.44490051,10.00839996,Corzano,980
Spain,41.98725891,3.01444006,Corçà,1278
Italy,39.10662079,16.24053955,Cosenza,70068
Italy,40.42993927,8.715499878,"Cossoine				",914
Italy,45.83229828,9.741000175,Costa Serina,914
Italy,45.83100128,10.09920025,Costa Valle Imagna,620
Italy,39.43791962,8.496930122,Costa delle Miniere,4166
Italy,45.66297913,9.795000076,Costa di Mezzate,3284
Italy,45.04999924,11.69563007,Costa di Rovigo,27080
Italy,45.58583832,10.74328041,Costermano ,3711
Italy,44.38444901,11.94258022,Cotignola,7414
France,48.02370071,0.202639997,Coulaines,7650
Belgium,50.45779037,4.375470161,Courcelles,31181
Italy,45.50125885,9.771800041,Covo,4072
Spain,38.14149094,-0.887340009,Cox,7188
Italy,45.11360168,8.364299774,Cozzo,370
Spain,36.65869904,-4.760340214,Coín,21866
Italy,40.38022995,16.43630981,Craco,760
Switzerland,46.30479813,7.482749939,Crans-Montana - Association des Communes (ACCM),13500
Italy,46.14126968,8.487059593,Craveggia,733
Italy,45.53713989,11.43951035,Creazzo,11336
Italy,42.29790115,14.32649994,Crecchio,3056
Italy,45.66159821,9.931940079,Credaro,3400
Italy,45.36180115,9.6832304,Crema,33814
Italy,45.93497849,9.4728899,Cremeno,1449
Italy,45.13370132,10.02470016,Cremona,72000
Italy,44.51140976,11.13156986,Crespellano,9982
Italy,44.59000015,11.52999973,Crespino,2031
Italy,44.72000122,11.14999962,Crevalcore,13425
Spain,38.24930954,-0.809610009,Crevillent,28328
Italy,46.1470108,8.296349525,Crevoladossola,4716
Italy,40.95228958,14.28454971,Crispano,12586
Italy,46.22494125,8.323410034,Crodo,1470
Italy,42.58760071,13.48919964,Crognaleto,1451
Italy,39.34600067,16.46240044,Crosia,9638
Italy,45.74021149,9.093870163,Cucciago,3472
Spain,37.23590088,-4.489640236,Cuevas Bajas,1600
Spain,37.26959991,-4.414080143,Cuevas de San Marcos,4000
Spain,37.29710007,-1.881479979,Cuevas del Almanzora,11484
Spain,37.60789871,-2.930759907,Cuevas del Campo,2073
Italy,45.50469971,8.816419601,Cuggiono,7516
Romania,45.83850098,23.36770058,Cugir,29000
Italy,42.30810165,13.93379974,Cugnoli,1603
Netherlands,51.95811844,5.224750042,Culemborg,27864
Spain,38.06230164,-6.646689892,Cumbres Mayores,2018
Spain,38.0719986,-6.692540169,Cumbres de Enmedio,58
Spain,38.07720184,-6.743289948,Cumbres de San Bartolomé,465
Italy,44.23529816,7.324399948,Cuneo,56139
Spain,41.1982193,1.634670019,Cunit,12416
Italy,45.39133835,7.650229931,Cuorgnè,9963
Italy,42.07249832,14.67129993,Cupello,4890
Italy,45.69079971,9.61026001,Curno,7590
Italy,45.13132095,10.72595978,Curtatone,14500
Italy,45.98860168,9.603560448,Cusio,274
Italy,38.07966995,12.67459011,Custonaci,5388
Italy,39.0340004,16.98189926,Cutro,10446
Italy,40.08000183,18.12000084,Cutrofiano,9292
Poland,50.77814865,19.11621094,Częstochowa,235798
Spain,39.07006073,-0.567889988,Càrcer,1952
Spain,36.51050186,-6.278759956,Cádiz,126766
Spain,37,-3,Cájar,4690
Spain,36.7112999,-4.630740166,Cártama,21313
Portugal,32.65602875,-16.96735954,Câmara de Lobos,35666
Spain,37.26200104,-2.210220098,Cóbdar,210
Spain,36.83300018,-3.974869967,Cómpeta,3600
Spain,37.88470078,-4.779150009,Córdoba,325453
France,48.33330154,2.833300114,"Côtes d'Armor, 11 communes en action(s)",19508
Spain,37.15309906,-3.670459986,Cúllar Vega,5556
Spain,36.83069992,-4.228010178,Cútar,700
Italy,45.11201096,8.961219788,"D.P.G. - Dego, Piana Crixia, Giusvalla",3328
Spain,38.9723587,-0.148680001,DAIMÚS,3056
Spain,42.3681488,2.832210064,DARNIUS,573
Greece,38.52767181,22.37815094,DELPHI,26716
France,49.90029907,1.074589968,DIEPPE MARITIME,54465
Greece,38.49430084,22.98735046,DIMOS  ORCHOMENOY,11621
Italy,44.52999878,7.9447999,DOGLIANI - SOMANO,5193
Spain,39.66016006,-0.672209978,DOMEÑO,718
Greece,41.34000015,24.11170006,DOXATO,14580
Italy,45.38100052,11.32540035,DUEVILLE,14045
Belgium,50.20999908,5.269999981,DURBUY,11600
Italy,46.30033875,11.44637012,Daiano,716
Italy,45.54570007,8.888790131,Dairago,4580
Italy,45.64770126,9.60144043,Dalmine,23199
Spain,36.82120132,-2.870699883,Dalías,4019
Italy,45.5340004,10.11120033,Darfo Boario Terme,15627
United Kingdom,54.52330017,-1.553619981,Darlington,100000
Spain,41.11439896,-1.414430022,Daroca,2313
Croatia,44.46514893,14.54590034,Daruvar,11633
Latvia,55.86671829,26.51688004,Daugavpils,95467
Italy,44.46689987,9.08782959,Davagna,1844
Italy,45.7780304,8.770449638,Daverio,3079
Italy,38.38539886,16.29129982,Davoli,5493
Spain,38.11470032,-0.762719989,Daya Nueva,1765
Spain,38.10509872,-0.738129973,Daya Vieja,681
Belgium,50.99208832,3.650429964,De Pinte,10213
Hungary,47.52962875,21.62541962,Debrecen Megyei Jogú Város Önkormányzata,203059
Italy,39.31100082,8.965740204,Decimomannu,7833
Italy,39.04708099,16.35633087,Decollatura,3279
Spain,37.31999969,-3.589999914,Deifontes,2567
Belgium,50.98419952,3.527120113,Deinze,30380
Italy,44.22000122,9.520000458,Deiva Marina,1463
Netherlands,52.01150131,4.35863018,Delft,96172
Italy,37.35591125,13.92745972,Delia,4503
Italy,41.22399902,15.38669968,Deliceto,4002
Italy,41.87189865,12.56739998,Dello,4202
Spain,40.71926117,0.722959995,Deltebre,11831
Belgium,50.52590179,4.451000214,Denderleeuw,19830
Belgium,51.0320282,4.100080013,Dendermonde,44482
Ukraine,50.06000137,36.06999969,Derhachi,20107
Italy,46.04359818,9.18200016,Dervio,2776
Cyprus,35.35200119,33.57400131,Deryneia,5844
Italy,45.46918106,10.53981018,Desenzano del Garda,27990
Belgium,51.23899841,5.111899853,Dessel,9231
Italy,40.01269913,9.229530334,Desulo,2478
Romania,45.88140106,22.8987999,Deva,69000
Italy,43.95301819,8.041040421,Diano Arentino,682
Italy,43.92610168,8.06441021,Diano Castello,2216
Belgium,50.91083145,5.413360119,Diepenbeek,18208
Belgium,50.98445129,5.050759792,Diest,23204
France,47.32720184,5.043990135,Dijon,152000
Belgium,50.84801865,4.263659954,Dilbeek,41005
Belgium,51.03332901,5.716670036,Dilsen-Stokkem,19663
Italy,46,10,Dimaro,1307
Bulgaria,42.06122971,25.5934906,Dimitrovgrad,61564
Greece,35.36935043,24.70438957,Dimos Mylopotamou,14363
Greece,37.99826813,23.80039978,Dimos Papagou - Cholargou,47714
Greece,38.0520401,23.83134079,Dimos Pentelis,34934
Greece,41.21551132,23.36104965,Dimos Sidikis,28832
Greece,40.17129898,22.48324013,Dion Olympus,25872
Greece,38.13924026,23.86348915,Dionysos,40000
Italy,39.23860168,16.25390053,Dipignano,4506
Belgium,50.60840988,5.854519844,Dison,15259
Greece,38.42980957,22.66680908,Distomo Arahova Antikira,8101
Romania,44.42070007,26.13639069,District 3 of Bucharest,468547
Italy,44.47951126,8.490099907,District of Sassello,3100
Slovenia,45.68291092,13.96971989,Divača,3814
Ukraine,48.27000046,35.00999832,Dnipro,1002636
Italy,45.84423828,13.5402298,Doberdò del Lago,1455
Bosnia-herzegovina,44.73141861,18.08332062,Doboj,69343
Bulgaria,44.11840057,27.26539993,Dobrich,93500
Ukraine,48.42271042,37.05445862,Dobropillia,31196
Italy,41.94200134,14.63640022,Dogliola,500
Belarus,54.89538956,27.75992966,Dokšycy,26828
Italy,43.84804916,7.623529911,Dolceacqua,2061
Italy,45.36299896,10.5170002,Dolcè,2590
Italy,45.42573166,12.07456017,Dolo,15000
Spain,38.1385994,-0.77007997,Dolores,7237
Ukraine,48.97589874,23.97590065,Dolyna,20696
Italy,46.45920181,12.41273022,Domegge di Cadore,2645
Italy,46.11322021,8.29197979,Domodossola,18449
Italy,38.96329117,8.858329773,Domus De Maria,1691
Spain,38,-5,Don Benito,36971
Belgium,50.38209915,5.192200184,Donceel,2998
"Moldova, Republic Of",48.2338295,27.59980965,Dondusheni,7101
Greece,38.52743149,22.20336914,Dorida,15624
Italy,37.28757858,21.85631943,Dorio,333
Germany,51.0931015,6.842120171,Dormagen,63097
Italy,45.15473938,8.950849533,Dorno,4695
Germany,51.51119995,7.465489864,Dortmund,580956
Italy,44.95460129,10.64229965,Dosolo,3449
Spain,41.59481812,2.405390024,Dosrius,5123
Italy,45.88130188,9.697810173,Dossena,1015
Italy,44.1216507,11.88737965,Dovadola,1690
Greece,41.14461899,24.1523304,Drama,58944
Italy,45.37232971,9.361269951,Dresano,3041
Germany,51.02550125,13.4428997,Dresden,548800
Italy,45.14170837,10.35184956,Drizzona,542
"Moldova, Republic Of",48.03120041,27.82869911,Drochia,87083
Ukraine,49.34833908,23.51100922,Drohobych,76702
Albania,39.89551926,20.34724045,Dropolis,23000
Italy,45.13431931,7.576439857,Druento,8522
Italy,46,8,Druogno,972
Ukraine,48.61619186,37.52722168,Druzhkivka,67381
"Moldova, Republic Of",47.13388824,29.19778061,Dubasarii Vechi,6050
Italy,46.15357971,9.456469536,Dubino,3549
Ireland,53.34049988,-6.258259773,Dublin City Council ,506211
Ukraine,50.41667175,25.75,Dubno ,36700
Ukraine,51.26528931,24.68313026,Dubove,1454
Italy,45.29359818,11.81914043,Due Carrare,9078
Spain,41.14614105,0.930729985,Duesaigües,246
Belgium,51.09542847,4.505750179,Duffel,16439
Croatia,45.44710159,15.50129986,Duga Resa,6601
Croatia,45.77518845,16.02905083,Dugo Selo,19260
Iraq,37.29999924,43.90000153,Duhok,1423114
Italy,45.75381851,13.65976048,Duino-Aurisina / Devin Nabrežina,8700
Germany,51.43560028,6.761109829,Duisburg,492870
United Kingdom,55.07086182,-3.605119944,Dumfries and Galloway Council,148000
Ireland,53.29425812,-6.134260178,Dun Laoghaire Rathdown,217274
Hungary,46.96485901,18.94017982,Dunaújváros ,45703
France,51.03749847,2.377419949,Dunkerque Grand Littoral ,200317
United Kingdom,54.78580093,-1.587880015,Durham,505000
Italy,41.39350128,14.27330017,Duronia,465
Poland,50.73089981,16.65679932,Dzierżoniów,34168
Spain,38.84130859,0.10599,Dénia,41672
Spain,37.18000031,-2.98958993,Dólar,618
Spain,36987,3.565999985,Dúrcal,7302
Germany,51.22489929,6.775650024,Düsseldorf,597102
Poland,50.33089066,19.20664024,Dąbrowa Górnicza,121500
Spain,42.12572098,-1.136500001,EJEA DE LOS CABALLEROS,17180
Spain,42.2725296,-0.931309998,EL FRAGO,109
Spain,41.41466904,-1.496060014,EL FRASNO,452
Spain,38.85414886,-0.502189994,EL PALOMAR,601
Spain,39.27614975,-0.278479993,EL PERELLÓ (Valencia) ,1919
Greece,39.89500046,22.18909073,ELASSONA,32121
Spain,39.54452896,-0.345910013,EMPERADOR,676
Spain,38.97901154,-0.688639998,ENGUERA,5089
Belgium,50.2935791,5.557859898,EREZEE,3216
Greece,37.38050842,23.16020966,ERMIONIDA,13730
Turkey,39.78366089,30.50128937,ESKİŞEHİR TEPEBAŞI,333553
Spain,39.71369934,-0.348650008,ESTIVELLA,1386
Spain,39.01692963,-0.623279989,ESTUBENY,119
Belgium,51.11067963,3.707509995,EVERGEM,35216
Italy,40.52276993,14.96224976,Eboli,46612
Belgium,50.34000015,4.099999905,Ecaussinnes,10922
France,45.13980103,5.719240189,Echirolles,35037
Belgium,51.15525055,4.443739891,Edegem,21251
Greece,40.80239868,22.0506897,Edessa,18380
United Kingdom,55.95018005,-3.187540054,Edinburgh,486120
Italy,46.18070984,10.33261013,Edolo,4558
Belgium,51.18463135,3.566309929,Eeklo,20692
Hungary,47,20,Eger,56530
Germany,48.40140152,12.76140022,Eggenfelden,13961
Netherlands,51.43519974,5.480510235,Eindhoven,210333
Spain,37.50690079,-7.270020008,El Almendro,860
Spain,36.8144989,-4.234889984,El Borge,1000
Spain,36.75749969,-5.506989956,El Bosque,2098
Spain,41,1,El Bruc,2030
Spain,41.81676865,2.305490017,El Brull,255
Spain,36.78919983,-4.947679996,El Burgo,2049
Spain,38.42509842,-0.398570001,El Campello,27081
Spain,37.69329834,-6.629849911,El Campillo,2237
Spain,37.93989944,-4.498559952,El Carpio,4477
Spain,38.67749023,-0.198589996,El Castell de Guadalest,226
Spain,37.66189957,-6.301340103,El Castillo de las Guardas,1627
Spain,41.1754303,1.326239944,El Catllar,4222
Spain,37.73519897,-6.93927002,El Cerro de Andévalo,2503
Spain,37.08209991,-5.633769989,El Coronil,5048
Spain,36.85160065,-6.04197979,El Cuervo de Sevilla,8000
Spain,36.77510071,-2.812740088,El Ejido,68828
Spain,42.24169922,2.99255991,El Far d'Empordà,587
Spain,37.60100174,-1.317899942,El Garrobo,786
Spain,36.8553009,-5.323729992,El Gastor,1948
Spain,37.52170181,-7.415949821,El Granado,598
Spain,37.64550018,-6.511700153,El Madroño,367
Spain,41.31539154,1.453449965,El Montmell,1474
Spain,41.19197845,1.208459973,El Morell ,3530
Spain,41.64957047,0.880280018,El Palau d'Anglesola,2185
Spain,37.06309891,-5.806779861,El Palmar de Troya,2447
Spain,41.08620071,1.076110005,El Papiol,3900
Spain,37.84230042,-5.763579845,El Pedroso,2324
Spain,41.41492081,1.710430026,El Pla del Penedès,1215
Spain,41.33029938,2.093050003,El Prat de Llobregat,63418
Spain,36.59500122,-6.227880001,El Puerto de Santa María,86288
Spain,37.95019913,-6.155330181,El Real de la Jara,1649
Spain,37.7256012,-6.176959991,El Ronquillo,1381
Spain,28.45093918,-16.3671608,El Rosario,17788
Spain,41.22509003,1.217869997,El Rourell ,394
Spain,37.35570145,-4.988589764,El Rubio,3584
Spain,38.82049942,-0.052530002,El Ràfol d'Almúnia,659
Spain,37.07009888,-5.096189976,El Saucejo,4379
Spain,36.91270065,-3.554029942,El Valle,1130
Spain,38.84550095,0.0089,El Verger,4688
Spain,37.38830185,-5.719359875,El Viso del Alcor,17194
Spain,38.26520157,-0.698790014,Elche,228647
Spain,38.47954178,-0.797039986,Elda,53540
Greece,38.04325104,23.54211044,Elefsina,30000
Lithuania,54.78544998,24.65645981,Elektrėnai ,24920
Italy,42.5214119,13.97033024,Elice,1724
Italy,39.90010071,9.531319618,Elini,555
Italy,45.78794861,9.365509987,Ello,1245
Italy,39.26795959,9.048509598,Elmas,9400
Germany,53,9,Elmshorn,47667
Spain,41.61502075,0.740209997,Els Alamús,750
Spain,41.50065994,0.959689975,Els Omellons,243
Spain,41.17406082,1.272439957,Els Pallaresos ,4479
Spain,38.85390091,0.01832,Els Poblets,3350
Spain,41.39424896,0.720319986,Els Torms,169
Italy,43.43050003,10.56499958,Empoli,48500
Spain,38.13479996,-6.872479916,Encinasola,1584
Italy,45.79339981,9.970170021,Endine Gaiano,3553
Cyprus,35.14410019,33.38299942,Engomi,18010
Italy,37.56703186,14.27917957,Enna,27867
Italy,45.70880127,9.874219894,Entratico,1864
Cyprus,34.40140152,32.54299927,Episkopi,3681
Germany,49.4015007,8.629710197,Eppelheim,14589
Italy,45.34320068,12.40219975,Eraclea,12800
Iraq,37,45,Erbil Governorate ,1957486
Italy,45.59854889,9.972379684,Erbusco,8753
Greece,38.39197922,23.7956295,Eretria,13423
Italy,38.03808975,12.58734989,Erice,27970
Germany,49.59140015,11.00790024,Erlangen,104980
