,attr_Emissions_reduction,attr_Energy_access_&_efficiency,attr_Renewable_energy,baseline_year,cdp,company_classification,country,dollar_value,entity_type,name,percent_reduction,raw_commitment,target_year,url,attr_Use_of_carbon_price,attr_Building,attr_Private_finance,climatebonds,green_bond,carbonn,community_wide,covenant_of_mayors,attr_Resilience,attr_Forest,attr_Transport,attr_Other,attr_Short_term_pollutants,climategroup,investorsclimatechange,globalcompact,attr_Agriculture,cooperative-initiative,attr_Innovation
,,,1,,,,,,Country,Egypt,,"Meet half of total electricity demand from clean, indigenous, cost-effective renewable resources in Eastern and Southern Africa regions by 2030",2030,,,,,,,,,,,,,,,,,,,Africa Clean Energy Corridor Initiative
,,,1,,,,,,Country,Zimbabwe,,"Meet half of total electricity demand from clean, indigenous, cost-effective renewable resources in Eastern and Southern Africa regions by 2030",2030,,,,,,,,,,,,,,,,,,,Africa Clean Energy Corridor Initiative
,,,1,,,,Namibia,,CSO,Regional Electricity Regulatory Association of Southern Africa (RERA),,"Meet half of total electricity demand from clean, indigenous, cost-effective renewable resources in Eastern and Southern Africa regions by 2030",2030,/cso/regional-electricity-regulatory-association-of-southern-africa-rera-,,,,,,,,,,,,,,,,,,Africa Clean Energy Corridor Initiative
,,,1,,,,,,Country,Lesotho,,"Meet half of total electricity demand from clean, indigenous, cost-effective renewable resources in Eastern and Southern Africa regions by 2030",2030,,,,,,,,,,,,,,,,,,,Africa Clean Energy Corridor Initiative
,,,1,,,,,,Country,United Arab Emirates,,"Meet half of total electricity demand from clean, indigenous, cost-effective renewable resources in Eastern and Southern Africa regions by 2030",2030,,,,,,,,,,,,,,,,,,,Africa Clean Energy Corridor Initiative
,,,1,,,,Ethiopia,,CSO,Eastern Africa Power Pool (EAPP),,"Meet half of total electricity demand from clean, indigenous, cost-effective renewable resources in Eastern and Southern Africa regions by 2030",2030,/cso/eastern-africa-power-pool-eapp-,,,,,,,,,,,,,,,,,,Africa Clean Energy Corridor Initiative
,,,1,,,,Zimbabwe,,CSO,Southern African Power Pool (SAPP),,"Meet half of total electricity demand from clean, indigenous, cost-effective renewable resources in Eastern and Southern Africa regions by 2030",2030,/cso/southern-african-power-pool-sapp-,,,,,,,,,,,,,,,,,,Africa Clean Energy Corridor Initiative
,,,1,,,,,,Country,Malawi,,"Meet half of total electricity demand from clean, indigenous, cost-effective renewable resources in Eastern and Southern Africa regions by 2030",2030,,,,,,,,,,,,,,,,,,,Africa Clean Energy Corridor Initiative
,,,1,,,,,,Organization,The African Development Bank,,"Meet half of total electricity demand from clean, indigenous, cost-effective renewable resources in Eastern and Southern Africa regions by 2030",2030,,,,,,,,,,,,,,,,,,,Africa Clean Energy Corridor Initiative
,,,1,,,,,,Country,United States of America,,"Meet half of total electricity demand from clean, indigenous, cost-effective renewable resources in Eastern and Southern Africa regions by 2030",2030,,,,,,,,,,,,,,,,,,,Africa Clean Energy Corridor Initiative
,,,1,,,,,,Country,United Republic of Tanzania,,"Meet half of total electricity demand from clean, indigenous, cost-effective renewable resources in Eastern and Southern Africa regions by 2030",2030,,,,,,,,,,,,,,,,,,,Africa Clean Energy Corridor Initiative
,,,1,,,,,,Country,South Africa,,"Meet half of total electricity demand from clean, indigenous, cost-effective renewable resources in Eastern and Southern Africa regions by 2030",2030,,,,,,,,,,,,,,,,,,,Africa Clean Energy Corridor Initiative
,,,1,,,,,,Country,New Zealand,,"Meet half of total electricity demand from clean, indigenous, cost-effective renewable resources in Eastern and Southern Africa regions by 2030",2030,,,,,,,,,,,,,,,,,,,Africa Clean Energy Corridor Initiative
,,,1,,,,,,Country,Zambia,,"Meet half of total electricity demand from clean, indigenous, cost-effective renewable resources in Eastern and Southern Africa regions by 2030",2030,,,,,,,,,,,,,,,,,,,Africa Clean Energy Corridor Initiative
,,,1,,,,,,Country,Kenya,,"Meet half of total electricity demand from clean, indigenous, cost-effective renewable resources in Eastern and Southern Africa regions by 2030",2030,,,,,,,,,,,,,,,,,,,Africa Clean Energy Corridor Initiative
,,,1,,,,,,Country,Angola,,"Meet half of total electricity demand from clean, indigenous, cost-effective renewable resources in Eastern and Southern Africa regions by 2030",2030,,,,,,,,,,,,,,,,,,,Africa Clean Energy Corridor Initiative
,,,1,,,,,,Organization,UNDP,,"Meet half of total electricity demand from clean, indigenous, cost-effective renewable resources in Eastern and Southern Africa regions by 2030",2030,,,,,,,,,,,,,,,,,,,Africa Clean Energy Corridor Initiative
,,,1,,,,,,Country,Burundi,,"Meet half of total electricity demand from clean, indigenous, cost-effective renewable resources in Eastern and Southern Africa regions by 2030",2030,,,,,,,,,,,,,,,,,,,Africa Clean Energy Corridor Initiative
,1,1,,,,,,,Country,Benin,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,,,Country,France,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,United Kingdom of Great Britain and Northern Ireland,,CSO,ECO Stars Fleet Recognition Scheme,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,/cso/eco-stars-fleet-recognition-scheme,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,United States of America,,CSO,International Council on Clean Transportation,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,/cso/international-council-on-clean-transportation,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,Denmark,,CSO,Clean Cargo Working Group,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,/cso/clean-cargo-working-group,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,,,Country,Togo,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,Belgium,,CSO,Green Freight Europe,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,/cso/green-freight-europe,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,Colombia,,CSO,CEID Colombia,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,/cso/ceid-colombia,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,,,Organization,California Air Resources Board,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,,,Country,Netherlands,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,Mexico,,CSO,CIMA - Centro de Investigación en Mecatrónica Automotriz of Tecnológico de Monterrey,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,/cso/cima--centro-de-investigacion-en-mecatronica-automotriz-of-tecnologico-de-monterrey,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,,,Country,Côte d'Ivoire,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,,,Organization,"Clean Air Asia, Inc.",,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,,,Country,Japan,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,,,Country,Poland,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,,,Country,Russian Federation,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,Switzerland,,CSO,Swiss Foundation for Technical Cooperation,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,/cso/swiss-foundation-for-technical-cooperation,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,United States of America,,CSO,Institute for Governance and Sustainable Development,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,/cso/institute-for-governance-and-sustainable-development,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,,,Organization,World Meteorological Organization,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,,,Organization,UNEP,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,Chile,,CSO,Centro Mario Molina Chile,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,/cso/centro-mario-molina-chile,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,United Kingdom of Great Britain and Northern Ireland,,CSO,FIA Foundation,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,/cso/fia-foundation,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,Technology Hardware and Equipment,United States of America,,Company,Hewlett-Packard,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,/company/hewlett-packard,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,,,Country,Mexico,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,,,Country,Philippines,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,United States of America,,CSO,Natural Resources Defense Council (NRDC),,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,/cso/natural-resources-defense-council-nrdc-,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,Air Freight Transportation and Logistics,Germany,,Company,Deutsche Post DHL,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,/company/deutsche-post-dhl,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,,,Organization,World Bank,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,,,Country,Peru,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,,,Country,Norway,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,Japan,,CSO,Institute for Global Environmental Strategies (IGES),,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,/cso/institute-for-global-environmental-strategies-iges-,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,,,Country,Bangladesh,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,,,Country,Morocco,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,,,Country,Liberia,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,Automobiles and Components,Sweden,,Company,Volvo,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,/company/volvo,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,,United States of America,,CSO,Centre for Clean Air Policy,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,/cso/centre-for-clean-air-policy,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
,1,1,,,,"Consumer Durables, Household and Personal Products",Sweden,,Company,IKEA,,"Dramatically reduce emissions of greenhouse gases, black carbon and air pollutants in the freight sector by 2025 through a greener and more energy efficient multimodal global supply chain",2025,/company/ikea,,,,,,,,,,,1,,1,,,,,Global Green Freight Action Plan
