id,attr_Emissions_reduction,attr_Energy_access_&_efficiency,attr_Renewable_energy,baseline_year,cdp,company_classification,country,dollar_value,entity_type,name,percent_reduction,raw_commitment,target_year,url,attr_Use_of_carbon_price,attr_Building,attr_Private_finance,climatebonds,green_bond,carbonn,community_wide,covenant_of_mayors,attr_Resilience,attr_Forest,attr_Transport,attr_Other,attr_Short_term_pollutants,climategroup,investorsclimatechange,globalcompact,attr_Agriculture,cooperative-initiative,attr_Innovation
9507,1,,,,,"Hotels, Restaurants, Leisure, and Tourism",United Kingdom of Great Britain and Northern Ireland,,Company,Compass,,Adopt a science-based GHG emissions reduction target,,/company/compass,,,,,,,,,,,,,,,,,,Science based targets,
9508,1,,,,,Retailing,South Africa,,Company,Woolworths Holdings Ltd,,Adopt a science-based GHG emissions reduction target,,/company/woolworths-holdings-ltd,,,,,,,,,,,,,,,,,,Science based targets,
9509,1,,,,,Food and Beverage Processing,Japan,,Company,Kirin Holdings Co Ltd,,Adopt a science-based GHG emissions reduction target,,/company/kirin-holdings-co-ltd,,,,,,,,,,,,,,,,,,Science based targets,
9510,1,,,,,Building Products,Japan,,Company,"Daikin Industries, Ltd.",,Adopt a science-based GHG emissions reduction target,,"/company/daikin-industries,-ltd-",,,,,,,,,,,,,,,,,,Science based targets,
9511,1,,,,,Air Freight Transportation and Logistics,Belgium,,Company,International Post Corporation (IPC),,Adopt a science-based GHG emissions reduction target,,/company/international-post-corporation-ipc-,,,,,,,,,,,,,,,,,,Science based targets,
9512,1,,,,,Food and Beverage Processing,South Africa,,Company,Tiger Brands,,Adopt a science-based GHG emissions reduction target,,/company/tiger-brands,,,,,,,,,,,,,,,,,,Science based targets,
9513,1,,,,,Air Freight Transportation and Logistics,Sweden,,Company,PostNord AB,,Adopt a science-based GHG emissions reduction target,,/company/postnord-ab,,,,,,,,,,,,,,,,,,Science based targets,
9514,1,,,,,Software and Services,France,,Company,Sopra Steria Group,,Adopt a science-based GHG emissions reduction target,,/company/sopra-steria-group,,,,,,,,,,,,,,,,,,Science based targets,
9515,1,,,,,Telecommunication Services,Belgium,,Company,Proximus,,Adopt a science-based GHG emissions reduction target,,/company/proximus,,,,,,,,,,,,,,,,,,Science based targets,
9516,1,,,,,Electrical Equipment and Machinery,Spain,,Company,Gamesa Corporacion Tecnologica,,Adopt a science-based GHG emissions reduction target,,/company/gamesa-corporacion-tecnologica,,,,,,,,,,,,,,,,,,Science based targets,
9517,1,,,,,Oil and Gas,Australia,,Company,Origin Energy,,Adopt a science-based GHG emissions reduction target,,/company/origin-energy,,,,,,,,,,,,,,,,,,Science based targets,
9518,1,,,,,Containers and Packaging,Sweden,,Company,BillerudKorsnäs,,Adopt a science-based GHG emissions reduction target,,/company/billerudkorsnas,,,,,,,,,,,,,,,,,,Science based targets,
9519,1,,,,,"Pharmaceuticals, Biotechnology, and Life Sciences",Denmark,,Company,Lundbeck A/S,,Adopt a science-based GHG emissions reduction target,,/company/lundbeck-as,,,,,,,,,,,,,,,,,,Science based targets,
9520,1,,,,,Chemicals,Thailand,,Company,PTT Global Chemical,,Adopt a science-based GHG emissions reduction target,,/company/ptt-global-chemical,,,,,,,,,,,,,,,,,,Science based targets,
9521,1,,,,,"Consumer Durables, Household and Personal Products",Republic of Korea,,Company,Coway Co Ltd,,Adopt a science-based GHG emissions reduction target,,/company/coway-co-ltd,,,,,,,,,,,,,,,,,,Science based targets,
9522,1,,,,,"Consumer Durables, Household and Personal Products",Japan,,Company,Sony Corporation,,Adopt a science-based GHG emissions reduction target,,/company/sony-corporation,,,,,,,,,,,,,,,,,,Science based targets,
9523,1,,,,,Air Freight Transportation and Logistics,Spain,,Company,Grupo Logista,,Adopt a science-based GHG emissions reduction target,,/company/grupo-logista,,,,,,,,,,,,,,,,,,Science based targets,
9524,1,,,,,Telecommunication Services,United Kingdom of Great Britain and Northern Ireland,,Company,BT Group,,Adopt a science-based GHG emissions reduction target,,/company/bt-group,,,,,,,,,,,,,,,,,,Science based targets,
9525,1,,,,,Air Freight Transportation and Logistics,Portugal,,Company,CTT - Correios de Portugal SA,,Adopt a science-based GHG emissions reduction target,,/company/ctt--correios-de-portugal-sa,,,,,,,,,,,,,,,,,,Science based targets,
9526,1,,,,,Retailing,United Kingdom of Great Britain and Northern Ireland,,Company,Kingfisher,,Adopt a science-based GHG emissions reduction target,,/company/kingfisher,,,,,,,,,,,,,,,,,,Science based targets,
9527,1,,,,,"Electric Utilities, Independent Power Producers, and Energy Traders",Austria,,Company,VERBUND AG,,Adopt a science-based GHG emissions reduction target,,/company/verbund-ag,,,,,,,,,,,,,,,,,,Science based targets,
9528,1,,,,,Software and Services,United States of America,,Company,CA Technologies,,Adopt a science-based GHG emissions reduction target,,/company/ca-technologies,,,,,,,,,,,,,,,,,,Science based targets,
9529,1,,,,,Software and Services,United States of America,,Company,Autodesk,,Adopt a science-based GHG emissions reduction target,,/company/autodesk,,,,,,,,,,,,,,,,,,Science based targets,
9530,1,,,,,Construction and Engineering,Spain,,Company,Maessa,,Adopt a science-based GHG emissions reduction target,,/company/maessa,,,,,,,,,,,,,,,,,,Science based targets,
9531,1,,,,,Chemicals,Japan,,Company,Zeon Corporation,,Adopt a science-based GHG emissions reduction target,,/company/zeon-corporation,,,,,,,,,,,,,,,,,,Science based targets,
9532,1,,,,,Professional Services,Canada,,Company,Recollective,,Adopt a science-based GHG emissions reduction target,,/company/recollective,,,,,,,,,,,,,,,,,,Science based targets,
9533,1,,,,,"Healthcare Providers, Services, and Technology",South Africa,,Company,Netcare Limited,,Adopt a science-based GHG emissions reduction target,,/company/netcare-limited,,,,,,,,,,,,,,,,,,Science based targets,
9534,1,,,,,Ground Transportation - Trucking Transportation,Canada,,Company,Novex Delivery Solutions,,Adopt a science-based GHG emissions reduction target,,/company/novex-delivery-solutions,,,,,,,,,,,,,,,,,,Science based targets,
9535,1,,,,,Professional Services,Canada,,Company,OpenConcept Consulting Inc.,,Adopt a science-based GHG emissions reduction target,,/company/openconcept-consulting-inc-,,,,,,,,,,,,,,,,,,Science based targets,
9536,1,,,,,,France,,Investor,AXA Group,,Adopt a science-based GHG emissions reduction target,,/company/axa-group,,,,,,,,,,,,,,,,,,Science based targets,
9537,1,,,,,"Consumer Durables, Household and Personal Products",France,,Company,L'Oréal,,Adopt a science-based GHG emissions reduction target,,/company/l'oreal,,,,,,,,,,,,,,,,,,Science based targets,
9538,1,,,,,Construction and Engineering,United Kingdom of Great Britain and Northern Ireland,,Company,Morgan Sindall Group plc,,Adopt a science-based GHG emissions reduction target,,/company/morgan-sindall-group-plc,,,,,,,,,,,,,,,,,,Science based targets,
9539,1,,,,,"Trading Companies, Distributors, Commercial Services and Supplies",Canada,,Company,Mills Office Productivity,,Adopt a science-based GHG emissions reduction target,,/company/mills-office-productivity,,,,,,,,,,,,,,,,,,Science based targets,
9540,1,,,,,Electrical Equipment and Machinery,United Kingdom of Great Britain and Northern Ireland,,Company,CNH Industrial NV,,Adopt a science-based GHG emissions reduction target,,/company/cnh-industrial-nv,,,,,,,,,,,,,,,,,,Science based targets,
9541,1,,,,,,France,,Investor,Altarea Cogedim,,Adopt a science-based GHG emissions reduction target,,/company/altarea-cogedim,,,,,,,,,,,,,,,,,,Science based targets,
9542,1,,,,,,Japan,,Investor,"MS&AD; Insurance Group Holdings, Inc.",,Adopt a science-based GHG emissions reduction target,,"/company/msad-insurance-group-holdings,-inc-",,,,,,,,,,,,,,,,,,Science based targets,
9543,1,,,,,Software and Services,India,,Company,Tech Mahindra,,Adopt a science-based GHG emissions reduction target,,/company/tech-mahindra,,,,,,,,,,,,,,,,,,Science based targets,
9544,1,,,,,"Trading Companies, Distributors, Commercial Services and Supplies",Canada,,Company,International Web exPress Inc.,,Adopt a science-based GHG emissions reduction target,,/company/international-web-express-inc-,,,,,,,,,,,,,,,,,,Science based targets,
9545,1,,,,,Water Utilities,France,,Company,Suez Environnement,,Adopt a science-based GHG emissions reduction target,,/company/suez-environnement,,,,,,,,,,,,,,,,,,Science based targets,
9546,1,,,,,Food and Staples Retailing,Belgium,,Company,Alpro,,Adopt a science-based GHG emissions reduction target,,/company/alpro,,,,,,,,,,,,,,,,,,Science based targets,
9547,1,,,,,Retailing,Sweden,,Company,H&M; Hennes & Mauritz AB,,Adopt a science-based GHG emissions reduction target,,/company/hm-hennes-mauritz-ab,,,,,,,,,,,,,,,,,,Science based targets,
9548,1,,,,,Tires,Japan,,Company,"Yokohama Rubber Company, Limited",,Adopt a science-based GHG emissions reduction target,,"/company/yokohama-rubber-company,-limited",,,,,,,,,,,,,,,,,,Science based targets,
9549,1,,,,,Retailing,Spain,,Company,Inditex,,Adopt a science-based GHG emissions reduction target,,/company/inditex,,,,,,,,,,,,,,,,,,Science based targets,
9550,1,,,,,,Australia,,Investor,Westpac Banking Corporation,,Adopt a science-based GHG emissions reduction target,,/company/westpac-banking-corporation,,,,,,,,,,,,,,,,,,Science based targets,
9551,1,,,,,Food and Beverage Processing,United States of America,,Company,Coca-Cola Enterprises,,Adopt a science-based GHG emissions reduction target,,/company/coca-cola-enterprises,,,,,,,,,,,,,,,,,,Science based targets,
9552,1,,,,,Software and Services,Japan,,Company,"Nomura Research Institute, Ltd.",,Adopt a science-based GHG emissions reduction target,,"/company/nomura-research-institute,-ltd-",,,,,,,,,,,,,,,,,,Science based targets,
9553,1,,,,,"Electric Utilities, Independent Power Producers, and Energy Traders",Spain,,Company,Iberdrola SA,,Adopt a science-based GHG emissions reduction target,,/company/iberdrola-sa,,,,,,,,,,,,,,,,,,Science based targets,
9554,1,,,,,Professional Services,Switzerland,,Company,SGS SA,,Adopt a science-based GHG emissions reduction target,,/company/sgs-sa,,,,,,,,,,,,,,,,,,Science based targets,
9555,1,,,,,,France,,Investor,BNP Paribas,,Adopt a science-based GHG emissions reduction target,,/company/bnp-paribas,,,,,,,,,,,,,,,,,,Science based targets,
9556,1,,,,,"Electric Utilities, Independent Power Producers, and Energy Traders",Australia,,Company,Infigen Energy,,Adopt a science-based GHG emissions reduction target,,/company/infigen-energy,,,,,,,,,,,,,,,,,,Science based targets,
9557,1,,,,,,Australia,,Investor,Teachers Mutual Bank,,Adopt a science-based GHG emissions reduction target,,/company/teachers-mutual-bank,,,,,,,,,,,,,,,,,,Science based targets,
9558,1,,,,,,United Kingdom of Great Britain and Northern Ireland,,Investor,Unite Students,,Adopt a science-based GHG emissions reduction target,,/company/unite-students,,,,,,,,,,,,,,,,,,Science based targets,
9559,1,,,,,Food and Beverage Processing,United States of America,,Company,Mars,,Adopt a science-based GHG emissions reduction target,,/company/mars,,,,,,,,,,,,,,,,,,Science based targets,
9560,1,,,,,Semiconductors and Semiconductors Equipment,China,,Company,Yingli Solar,,Adopt a science-based GHG emissions reduction target,,/company/yingli-solar,,,,,,,,,,,,,,,,,,Science based targets,
9561,1,,,,,Food and Beverage Processing,United States of America,,Company,Brown-Forman Corporation,,Adopt a science-based GHG emissions reduction target,,/company/brown-forman-corporation,,,,,,,,,,,,,,,,,,Science based targets,
9562,1,,,,,,Japan,,City,Yokohama,,Reduce greenhouse gas emissions by at least 80 percent by 2050 or sooner,2050,/city/yokohama/japan,,,,,,,,,,,,,,,,,,Carbon Neutral Cities Alliance,
9563,1,,,,,,United States of America,,City,San Francisco,,Reduce greenhouse gas emissions by at least 80 percent by 2050 or sooner,2050,/city/san-francisco/united-states-of-america,,,,,,,,,,,,,,,,,,Carbon Neutral Cities Alliance,
9564,1,,,,,,United States of America,,City,Seattle,,Reduce greenhouse gas emissions by at least 80 percent by 2050 or sooner,2050,/city/seattle/united-states-of-america,,,,,,,,,,,,,,,,,,Carbon Neutral Cities Alliance,
9565,1,,,,,,United States of America,,City,New York City,,Reduce greenhouse gas emissions by at least 80 percent by 2050 or sooner,2050,/city/new-york-city/united-states-of-america,,,,,,,,,,,,,,,,,,Carbon Neutral Cities Alliance,
9566,1,,,,,,United States of America,,City,Minneapolis,,Reduce greenhouse gas emissions by at least 80 percent by 2050 or sooner,2050,/city/minneapolis/united-states-of-america,,,,,,,,,,,,,,,,,,Carbon Neutral Cities Alliance,
9567,1,,,,,,Australia,,City,Melbourne,,Reduce greenhouse gas emissions by at least 80 percent by 2050 or sooner,2050,/city/melbourne/australia,,,,,,,,,,,,,,,,,,Carbon Neutral Cities Alliance,
9568,1,,,,,,Norway,,City,Oslo,,Reduce greenhouse gas emissions by at least 80 percent by 2050 or sooner,2050,/city/oslo/norway,,,,,,,,,,,,,,,,,,Carbon Neutral Cities Alliance,
9569,1,,,,,,United States of America,,City,Boston,,Reduce greenhouse gas emissions by at least 80 percent by 2050 or sooner,2050,/city/boston/united-states-of-america,,,,,,,,,,,,,,,,,,Carbon Neutral Cities Alliance,
9570,1,,,,,,Canada,,City,Vancouver,,Reduce greenhouse gas emissions by at least 80 percent by 2050 or sooner,2050,/city/vancouver/canada,,,,,,,,,,,,,,,,,,Carbon Neutral Cities Alliance,
9571,1,,,,,,Australia,,City,Sydney,,Reduce greenhouse gas emissions by at least 80 percent by 2050 or sooner,2050,/city/sydney/australia,,,,,,,,,,,,,,,,,,Carbon Neutral Cities Alliance,
9572,1,,,,,,Denmark,,City,Copenhagen,,Reduce greenhouse gas emissions by at least 80 percent by 2050 or sooner,2050,/city/copenhagen/denmark,,,,,,,,,,,,,,,,,,Carbon Neutral Cities Alliance,
9573,1,,,,,,United Kingdom of Great Britain and Northern Ireland,,City,London,,Reduce greenhouse gas emissions by at least 80 percent by 2050 or sooner,2050,/city/london/united-kingdom-of-great-britain-and-northern-ireland,,,,,,,,,,,,,,,,,,Carbon Neutral Cities Alliance,
9574,1,,,,,,United States of America,,City,Washington D.C.,,Reduce greenhouse gas emissions by at least 80 percent by 2050 or sooner,2050,/city/washington-d-c-/united-states-of-america,,,,,,,,,,,,,,,,,,Carbon Neutral Cities Alliance,
9575,1,,,,,,United States of America,,City,Boulder,,Reduce greenhouse gas emissions by at least 80 percent by 2050 or sooner,2050,/city/boulder/united-states-of-america,,,,,,,,,,,,,,,,,,Carbon Neutral Cities Alliance,
9576,1,,,,,,Sweden,,City,Stockholm,,Reduce greenhouse gas emissions by at least 80 percent by 2050 or sooner,2050,/city/stockholm/sweden,,,,,,,,,,,,,,,,,,Carbon Neutral Cities Alliance,
9577,1,,,,,,United States of America,,City,"Portland, OR",,Reduce greenhouse gas emissions by at least 80 percent by 2050 or sooner,2050,"/city/portland,-or/united-states-of-america",,,,,,,,,,,,,,,,,,Carbon Neutral Cities Alliance,
9578,1,,,,,,Germany,,City,Berlin,,Reduce greenhouse gas emissions by at least 80 percent by 2050 or sooner,2050,/city/berlin/germany,,,,,,,,,,,,,,,,,,Carbon Neutral Cities Alliance,
9579,1,,,,,,Republic of Korea,,City,Changwon,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/changwon/republic-of-korea,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9580,1,,,,,,Swaziland,,City,Matsapha,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/matsapha/swaziland,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9581,1,,,,,,Spain,,City,Vitoria-Gasteiz,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/vitoria-gasteiz/spain,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9582,1,,,,,,Canada,,City,Edmonton,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/edmonton/canada,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9583,1,,,,,,United States of America,,City,Burlington,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/burlington/united-states-of-america,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9584,1,,,,,,Indonesia,,City,Banjarmasin,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/banjarmasin/indonesia,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9585,1,,,,,,Canada,,City,Montréal,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/montreal/canada,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9586,1,,,,,,Italy,,City,Bologna,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/bologna/italy,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9587,1,,,,,,Brazil,,City,Londrina,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/londrina/brazil,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9588,1,,,,,,Mexico,,City,San Luis Potosi,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/san-luis-potosi/mexico,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9589,1,,,,,,Côte d'Ivoire,,City,Abidjan,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/abidjan/cote-d'ivoire,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9590,1,,,,,,Sweden,,City,Luleå,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/lulea/sweden,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9591,1,,,,,,Thailand,,City,Kokkruat,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/kokkruat/thailand,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9592,1,,,,,,Chile,,City,Providencia,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/providencia/chile,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9593,1,,,,,,Thailand,,City,Thungsong,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/thungsong/thailand,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9594,1,,,,,,Argentina,,City,Potrero de los Funes,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/potrero-de-los-funes/argentina,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9595,1,,,,,,United Kingdom of Great Britain and Northern Ireland,,City,Bournemouth,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/bournemouth/united-kingdom-of-great-britain-and-northern-ireland,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9596,1,,,,,,Portugal,,City,Lisbon,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/lisbon/portugal,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9597,1,,,,,,Argentina,,City,Valle Hermoso,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/valle-hermoso/argentina,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9598,1,,,,,,Netherlands,,City,Amsterdam,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/amsterdam/netherlands,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9599,1,,,,,,Canada,,City,Ottawa,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/ottawa/canada,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9600,1,,,,,,Brazil,,City,São Bernardo do Campo,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/sao-bernardo-do-campo/brazil,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9601,1,,,,,,Senegal,,City,Nioro du RIP,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/nioro-du-rip/senegal,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9602,1,,,,,,United States of America,,City,"Birmingham, AL",,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,"/city/birmingham,-al/united-states-of-america",,,,,,,,,1,,,,,,,,,Compact of Mayors,
9603,1,,,,,,Taiwan Province of China,,City,Taoyuan City,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/taoyuan-city/taiwan-province-of-china,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9604,1,,,,,,Ghana,,City,Accra,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/accra/ghana,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9605,1,,,,,,Germany,,City,Freiburg,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/freiburg/germany,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9606,1,,,,,,Bolivia,,City,La Paz,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/la-paz/bolivia,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9607,1,,,,,,South Africa,,City,Kheis,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/kheis/south-africa,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9608,1,,,,,,United States of America,,City,"Charlotte, NC",,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,"/city/charlotte,-nc/united-states-of-america",,,,,,,,,1,,,,,,,,,Compact of Mayors,
9609,1,,,,,,United States of America,,City,Eagle Nest,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/eagle-nest/united-states-of-america,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9610,1,,,,,,Japan,,City,Hiroshima City,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/hiroshima-city/japan,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9611,1,,,,,,Brazil,,City,Piracicaba,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/piracicaba/brazil,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9612,1,,,,,,Cameroon,,City,Foumban,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/foumban/cameroon,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9613,1,,,,,,Turkey,,City,Istanbul,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/istanbul/turkey,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9614,1,,,,,,United States of America,,City,San Rafael,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/san-rafael/united-states-of-america,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9615,1,,,,,,Argentina,,City,Caseros,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/caseros/argentina,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9616,1,,,,,,United States of America,,City,"Brownsville, TX",,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,"/city/brownsville,-tx/united-states-of-america",,,,,,,,,1,,,,,,,,,Compact of Mayors,
9617,1,,,,,,Cameroon,,City,Angossas,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/angossas/cameroon,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9618,1,,,,,,Argentina,,City,Funes,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/funes/argentina,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9619,1,,,,,,Honduras,,City,Tegucigalpa,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/tegucigalpa/honduras,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9620,1,,,,,,New Zealand,,City,Wellington,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/wellington/new-zealand,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9621,1,,,,,,Philippines,,City,Tacloban,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/tacloban/philippines,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9622,1,,,,,,United States of America,,City,Philadelphia,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/philadelphia/united-states-of-america,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9623,1,,,,,,South Africa,,City,Mangaung,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/mangaung/south-africa,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9624,1,,,,,,Bangladesh,,City,Dhaka South,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/dhaka-south/bangladesh,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9625,1,,,,,,Argentina,,City,Salliqueló,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/salliquelo/argentina,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9626,1,,,,,,Argentina,,City,Bariloche,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/bariloche/argentina,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9627,1,,,,,,Argentina,,City,Rosario,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/rosario/argentina,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9628,1,,,,,,Guatemala,,City,Guatemala City,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/guatemala-city/guatemala,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9629,1,,,,,,United States of America,,City,"Cayey, Puerto Rico",,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,"/city/cayey,-puerto-rico/united-states-of-america",,,,,,,,,1,,,,,,,,,Compact of Mayors,
9630,1,,,,,,Belgium,,City,Brussels,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/brussels/belgium,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9631,1,,,,,,Colombia,,City,Medellin,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/medellin/colombia,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9632,1,,,,,,United States of America,,City,Apopka,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/apopka/united-states-of-america,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9633,1,,,,,,Poland,,City,Wroclaw,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/wroclaw/poland,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9634,1,,,,,,Spain,,City,Zaragoza,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/zaragoza/spain,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9635,1,,,,,,United States of America,,City,Miami-Dade County,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/miami-dade-county/united-states-of-america,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9636,1,,,,,,Indonesia,,City,Banda Aceh,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/banda-aceh/indonesia,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9637,1,,,,,,Thailand,,City,HatSiao,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/hatsiao/thailand,,,,,,,,,1,,,,,,,,,Compact of Mayors,
9638,1,,,,,,France,,City,Nice,,"Reduce greenhouse gas emissions, report publicly and annually on progress and prepare for the impacts of climate change",,/city/nice/france,,,,,,,,,1,,,,,,,,,Compact of Mayors,
