,ID,URL,country,latitude,longitude,name,population,commitment_phase,inventory_phase,target_phase,plan_phase,action_plan_url,adaptation_plan_url,building_sector_emissions,transportation_sector_emissions,waste_sector_emissions,industrial_sector_emissions,other_sector_emissions
112,2184,https://www.globalcovenantofmayors.org/cities/birmingham/,United Kingdom,52.40551245,-2.016125604,Birmingham,1101360,True,True,True,True,,,,,,,
113,2196,https://www.globalcovenantofmayors.org/cities/piracicaba/,Brazil,-22.7252799,-47.6491699,Piracicaba,388412,False,False,False,False,,,,,,,
114,2202,https://www.globalcovenantofmayors.org/cities/toyama-city/,Japan,36.6468015,137.2183531,Toyama City,421953,True,True,True,True,https://www.globalcovenantofmayors.org/wp-content/uploads/2015/09/Toyama-City-Environment-Model-City-Second-Action-Plan.pdf,,67.2,23.2,2.3,6.5,0.9
115,2268,https://www.globalcovenantofmayors.org/cities/rostov-on-don/,Russia,47.2249135,39.7022756,Rostov-on-Don,1109800,False,False,False,False,,,,,,,
116,2270,https://www.globalcovenantofmayors.org/cities/cayey/,Puerto Rico,18.1029116,-66.1641015,Cayey,46293,True,True,True,True,,,,,,,
117,2284,https://www.globalcovenantofmayors.org/cities/boston/,United States,42.3604823,-71.0595677,Boston,669469,True,True,True,True,https://www.cityofboston.gov/news/uploads/30044_50_29_58.pdf,http://www.cityofboston.gov/eeos/pdfs/Greenovate%20Boston%202014%20CAP%20Update_Full.pdf,55.1,37.0,0.3,,
118,2374,https://www.globalcovenantofmayors.org/cities/goteborg/,Sweden,57.7072326,11.9670171,Göteborg,533000,True,True,True,True,,,,,,,
119,2382,https://www.globalcovenantofmayors.org/cities/taichung/,Chinese Taipei,24.163162,120.6478282,Taichung,1147496,True,True,True,True,https://www.globalcovenantofmayors.org/wp-content/uploads/2015/09/Taichung-City-Climate-Change-Action-Framework-_20151207-.pdf,,72.6,15.5,1.1,9.8,0.9
120,2496,https://www.globalcovenantofmayors.org/cities/hamilton/,Canada,43.255205,-79.8682019,Hamilton,519949,True,True,True,True,,,,,,,
121,2500,https://www.globalcovenantofmayors.org/cities/washington-dc/,United States,38.8949549,-77.0366455,Washington DC,658893,True,True,True,True,http://www.sustainabledc.org/about/sustainable-dc-plan/,http://www.sustainabledc.org/about/sustainable-dc-plan/,78.3,19.4,2.3,,
122,2508,https://www.globalcovenantofmayors.org/cities/gdansk/,Poland,54.347628,18.6452029,Gdansk,560824,True,True,True,True,,,,,,,
123,2602,https://www.globalcovenantofmayors.org/cities/aparecida/,Brazil,-22.8515519,-45.2340923,Aparecida,36217,True,True,True,True,,,,,,,
124,2604,https://www.globalcovenantofmayors.org/cities/basel/,Switzerland,47.5581077,7.5878261,Basel,"198,206",True,True,True,True,,,79.0,20.4,0.7,,
125,2606,https://www.globalcovenantofmayors.org/cities/ciudad-juarez/,Mexico,31.6546528,-106.4291101,Ciudad Juarez,1332131,True,True,True,True,,,,,,,
126,2608,https://www.globalcovenantofmayors.org/cities/new-taipei/,Chinese Taipei,25.0120265,121.4657168,New Taipei,3900000,True,True,True,True,https://www.globalcovenantofmayors.org/wp-content/uploads/2015/09/City-of-New-Taipei-Climate-Action-Plan-1.pdf,,72.5,25.6,1.9,0.01,0.06
127,2624,https://www.globalcovenantofmayors.org/cities/barcelona/,Spain,41.3825596,2.1771353,Barcelona,1608746,True,True,True,True,https://www.globalcovenantofmayors.org/wp-content/uploads/2015/09/eng_climate_plan_def.pdf,,61.28,36.42,2.3,,
128,2626,https://www.globalcovenantofmayors.org/cities/halifax/,Canada,44.6491198,-63.5751339,Halifax,297943,True,True,True,True,,,,,,,
129,2630,https://www.globalcovenantofmayors.org/cities/taipei/,Chinese Taipei,25.0375167,121.5637,Taipei,2700000,True,True,True,True,http://www.globalcovenantofmayors.org/wp-content/uploads2015/09/Taipei-City_Adaptation-Action-Plan3.pdf,http://www.globalcovenantofmayors.org/wp-content/uploads2015/09/Taipei-City_Adaptation-Action-Plan3.pdf,61.83,36.27,1.88,,0.3
130,2632,https://www.globalcovenantofmayors.org/cities/windsor/,Canada,42.30423,-83.0298609,Windsor,217188,True,True,True,True,https://www.citywindsor.ca/residents/environment/Documents/Windsor%20CCAP%20Draft%20Report%20March%206%202017.pdf,https://www.citywindsor.ca/residents/environment/Environmental-Master-Plan/Documents/Windsor%20Climate%20Change%20Adaptation%20Plan.pdf,62.3,35.9,1.8,,
131,2634,https://www.globalcovenantofmayors.org/cities/bournemouth/,United Kingdom,50.7194784,-1.8767711,Bournemouth,191400,True,True,True,True,https://www.globalcovenantofmayors.org/wp-content/uploads/2015/09/Bournemouthm-community-action-plan-1.pdf,,78.1,21.4,0.6,,
132,2678,https://www.globalcovenantofmayors.org/cities/guayaquil/,Ecuador,-2.181193,-79.8765572,Guayaquil,2644891,True,True,True,True,,,35.5,37.1,27.4,,
133,2686,https://www.globalcovenantofmayors.org/cities/stara-zagora/,Bulgaria,42.4247421,25.6257235,Stara Zagora,325963,True,True,True,True,,,,,,,
134,2688,https://www.globalcovenantofmayors.org/cities/suwon/,South Korea,37.263573,127.028603,Suwon,1209169,True,True,True,True,https://www.globalcovenantofmayors.org/wp-content/uploads/2015/09/Suwon_Climate-Change-Adaptation-plan2014-2018.pdf,,63.56,32.2,4.24,,
135,2714,https://www.globalcovenantofmayors.org/cities/brasilia/,Brazil,-15.7934035,-47.8823171,Brasilia,2481000,True,True,True,True,,,,,,,
136,2716,https://www.globalcovenantofmayors.org/cities/cleveland/,United States,41.5051613,-81.6934445,Cleveland,389521,True,True,True,True,http://www.sustainablecleveland.org/climate_action,http://www.globalcovenantofmayors.org/wp-content/uploads/2015/10/Cleveland-Climate-Resilience.pdf,82.8,15.5,1.7,,
137,2718,https://www.globalcovenantofmayors.org/cities/guatemala-city/,Guatemala,14.6417889,-90.5132238,Guatemala City,2110100,True,True,True,True,,,,,,,
138,2722,https://www.globalcovenantofmayors.org/cities/malmo/,Sweden,55.6052931,13.0001566,Malmö,307758,True,True,True,True,,,,,,,
139,2728,https://www.globalcovenantofmayors.org/cities/urbana-il/,United States,40.1117174,-88.2073009,"Urbana, IL",42044,False,False,False,False,,,,,,,
140,2730,https://www.globalcovenantofmayors.org/cities/wellington/,New Zealand,-41.2887638,174.7772239,Wellington,209102,True,True,True,True,,,,,,,
141,2732,https://www.globalcovenantofmayors.org/cities/yokohama/,Japan,35.444991,139.636768,Yokohama,3729729,True,True,True,True,http://www.city.yokohama.lg.jp/ondan/plan/h2603jikkou/pdf/h2603gaiyou-en.pdf,http://www.city.yokohama.lg.jp/ondan/plan/h2603jikkou/pdf/h2603gaiyou-en.pdf,71.5,16.7,11.8,,
142,2734,https://www.globalcovenantofmayors.org/cities/zurich/,Switzerland,47.3685586,8.5404434,Zürich,390474,False,False,False,False,,,,,,,
143,2742,https://www.globalcovenantofmayors.org/cities/amurrio/,Spain,43.0525066,-3.0008959,Amurrio,10239,True,True,True,True,http://www.globalcovenantofmayors.org/wp-content/uploads2015/10/3.LA21-Action-Plan-Amurrio.pdf,http://www.globalcovenantofmayors.org/wp-content/uploads2015/10/SEAP_Amurrio.pdf,48.3,24.3,2.0,18.0,7.11
144,2744,https://www.globalcovenantofmayors.org/cities/areatza/,Spain,43.1214494,-2.7694127,Areatza,1211,True,True,True,True,http://www.globalcovenantofmayors.org/wp-content/uploads2015/10/3.LA21-Action-Plan_Areatza.pdf,http://www.globalcovenantofmayors.org/wp-content/uploads2015/10/4.Climate-Change-Mitigation-Plan_Areatza-2010-2015.pdf,23.03,54.2,17.4,0.0,5.0
145,2746,https://www.globalcovenantofmayors.org/cities/balmaseda/,Spain,43.194109,-3.1946709,Balmaseda,7829,True,True,True,True,http://www.globalcovenantofmayors.org/wp-content/uploads2015/10/3.LA21-Action-Plan-Balmaseda-2013-2020.pdf,http://www.globalcovenantofmayors.org/wp-content/uploads2015/10/3.LA21-Action-Plan-Balmaseda-2013-2020.pdf,52.3,28.2,2.1,15.7,1.7
146,2748,https://www.globalcovenantofmayors.org/cities/bilbao/,Spain,43.2629489,-2.9349458,Bilbao,346574,True,True,True,True,http://www.globalcovenantofmayors.org/wp-content/uploads2015/10/3.SEAP_Bilbao.pdf,http://www.globalcovenantofmayors.org/wp-content/uploads2015/10/12.Medidas-adaptacion-Bilbao.pdf,38.58,32.87,13.7,15.0,0.07
147,2750,https://www.globalcovenantofmayors.org/cities/donostiasan-sebastian/,Spain,43.3224219,-1.9838888,Donostia/San Sebastian,186126,True,True,True,True,http://www.globalcovenantofmayors.org/wp-content/uploads2015/10/4.LA21-Action-Plan_Donostia-San-Sebastian.pdf,http://www.globalcovenantofmayors.org/wp-content/uploads2015/10/4.LA21-Action-Plan_Donostia-San-Sebastian.pdf,24.96,40.89,7.53,26.23,0.39
148,2752,https://www.globalcovenantofmayors.org/cities/durango/,Spain,43.1707065,-2.6334896,Durango,28806,True,True,True,True,http://www.globalcovenantofmayors.org/wp-content/uploads2015/10/3.LA21-Action-Plan_Durango-2013-2020.pdf,http://www.globalcovenantofmayors.org/wp-content/uploads2015/10/3.LA21-Action-Plan_Durango-2013-2020.pdf,46.0,47.1,3.1,3.5,0.4
149,2754,https://www.globalcovenantofmayors.org/cities/errenteria/,Spain,43.3125271,-1.8986132,Errenteria,39230,True,True,True,True,http://www.globalcovenantofmayors.org/wp-content/uploads2015/10/3.LA21-Action-Plan_Errenteria.pdf,http://www.globalcovenantofmayors.org/wp-content/uploads2015/10/Adaptation-Errenteria.pdf,47.2,44.4,7.4,0.0,1.0
150,2756,https://www.globalcovenantofmayors.org/cities/legazpi-spain/,Spain,43.051235,-2.3344402,"Legazpi, Spain",8741,True,True,True,True,http://www.globalcovenantofmayors.org/wp-content/uploads2015/10/3.LA21-Lines-of-Action-Plan_Legazpi.pdf,http://www.globalcovenantofmayors.org/wp-content/uploads2015/10/13.Action-Plan_Legazpi.pdf,50.87,40.99,5.15,1.12,1.87
151,2758,https://www.globalcovenantofmayors.org/cities/tolosa/,Spain,43.1386097,-2.0723557,Tolosa,17642,True,True,True,True,http://www.globalcovenantofmayors.org/wp-content/uploads2015/10/3.LA21-Action-Plan_Tolosa.pdf,http://www.globalcovenantofmayors.org/wp-content/uploads2015/10/12.SEAP_Tolosa-1.pdf,34.7,59.37,1.83,,4.1
152,2760,https://www.globalcovenantofmayors.org/cities/vitoria-gasteiz/,Spain,42.8464529,-2.6724096,Vitoria-Gasteiz,242082,True,True,True,True,http://www.globalcovenantofmayors.org/wp-content/uploads2015/10/3.LA21-Action-Plan_Vitoria-Gasteiz.pdf,http://www.globalcovenantofmayors.org/wp-content/uploads2015/10/4.Climate-Change-Mitigation-Plan_Vitoria-Gasteiz.pdf,70.9,28.8,0.3,,
153,2882,https://www.globalcovenantofmayors.org/cities/hoeje-taastrup/,Denmark,55.6565488,12.24332102,Hoeje-Taastrup,49960,True,True,True,True,http://www2.htk.dk/Teknik_og_miljoecenter/Klima/Strategic-Energy-Climate-Plan-2020-exs.pdf,http://www2.htk.dk/Teknik_og_miljoecenter/Miljoe/Klimatilpasning/Klimatilpasningsplan-2015-2018.pdf,57.7,42.3,0.0,0.0,0.0
154,2884,https://www.globalcovenantofmayors.org/cities/reykjavik/,Iceland,64.145981,-21.9422366,Reykjavik,121822,False,False,False,False,,,,,,,
155,2886,https://www.globalcovenantofmayors.org/cities/sonderborg/,Denmark,54.9089186,9.7897999,Sonderborg,74801,True,True,True,True,https://www.globalcovenantofmayors.org/wp-content/uploads/2015/10/Sonderborg_We_adapt_to_the_climate.pdf,,90.0,29.8,1.5,0.0,0.0
156,2888,https://www.globalcovenantofmayors.org/cities/victoria/,Canada,48.4283327,-123.3649268,Victoria,80032,True,True,True,True,,,,,,,
157,2928,https://www.globalcovenantofmayors.org/cities/pristina/,Kosovo,42.6537406,21.13792976,Pristina,207062,False,False,False,False,,,,,,,
158,2932,https://www.globalcovenantofmayors.org/cities/cambridge/,United States,42.3750997,-71.1056156,Cambridge,109694,True,True,True,True,http://www.globalcovenantofmayors.org/wp-content/uploads/2015/10/CambridgeClimateProtectionGoals.pdf,http://www.globalcovenantofmayors.org/wp-content/uploads/2015/10/MetroBostonClimatePreparednessCommitment.pdf,,,,,
159,2936,https://www.globalcovenantofmayors.org/cities/nairobi/,Kenya,-1.2832532,36.8172449,Nairobi,3138369,True,True,True,True,,,,,,,
160,2938,https://www.globalcovenantofmayors.org/cities/north-vancouver/,Canada,49.321542,-123.0743409,North Vancouver,84412,True,True,True,True,https://www.globalcovenantofmayors.org/wp-content/uploads/2015/10/CNV-2014-Official-Community-Plan.pdf,,,,,,
161,2944,https://www.globalcovenantofmayors.org/cities/florence/,Italy,43.7698712,11.2555757,Florence,361679,True,True,True,True,,,,,,,
162,2946,https://www.globalcovenantofmayors.org/cities/rybnik/,Poland,50.0955793,18.5419933,Rybnik,141410,False,False,False,False,,,,,,,
163,2952,https://www.globalcovenantofmayors.org/cities/bern/,Switzerland,46.9482713,7.4514512,Bern,130015,True,True,True,True,,,,,,,
164,2954,https://www.globalcovenantofmayors.org/cities/ljubljana/,Slovenia,46.049865,14.5068921,Ljubljana,287218,True,True,True,True,,,51.1,38.1,3.4,6.0,1.0
165,2956,https://www.globalcovenantofmayors.org/cities/riga/,Latvia,56.9493977,24.1051846,Riga,641007,False,False,False,False,,,,,,,
166,2958,https://www.globalcovenantofmayors.org/cities/tokyo/,Japan,35.6828378,139.7589667,Tokyo,13646764,True,True,True,True,http://www.kankyo.metro.tokyo.jp/en/videos_documents/tokyo_environmental_master_plan.html,http://www.kankyo.metro.tokyo.jp/en/videos_documents/tokyo_environmental_master_plan.html,79.57,17.83,2.6,,
167,2962,https://www.globalcovenantofmayors.org/cities/accra/,Ghana,5.5600141,-0.2057436,Accra,"2,281,352",True,True,True,True,,,26.77,30.53,42.7,,
168,2966,https://www.globalcovenantofmayors.org/cities/mannheim/,Germany,49.489591,8.467236,Mannheim,296690,True,True,True,True,,,,,,,
169,3082,https://www.globalcovenantofmayors.org/cities/aracaju/,Brazil,-10.916206,-37.0774654,Aracaju,632744,True,True,True,True,,,,,,,
170,3084,https://www.globalcovenantofmayors.org/cities/bordeaux/,France,44.841225,-0.5800363,Bordeaux,241287,True,True,True,True,,,,,,,
171,3086,https://www.globalcovenantofmayors.org/cities/byron-shire/,Australia,-28.64194444,153.61194444,Byron Shire,31566,True,True,True,True,,,58.7,41.3,,,
172,3088,https://www.globalcovenantofmayors.org/cities/gibraltar/,Gibraltar,51.791921,-0.90223,Gibraltar,33528,True,True,True,True,,,62.3,26.3,11.4,,
173,3090,https://www.globalcovenantofmayors.org/cities/leicester/,United Kingdom,52.6367811,-1.1312288,Leicester,342627,True,True,True,True,,,,,,,
174,3096,https://www.globalcovenantofmayors.org/cities/tarnow/,Poland,50.0123784,20.9880739,Tarnow,110644,True,True,True,True,,,,,,,
175,3104,https://www.globalcovenantofmayors.org/cities/duque-de-caxias/,Brazil,-22.7896224,-43.3099289,Duque de Caxias,855048,True,True,True,True,,,,,,,
176,3106,https://www.globalcovenantofmayors.org/cities/rome/,Italy,41.8935085,12.4825526,Rome,2890000,True,True,True,True,,,,,,,
177,3216,https://www.globalcovenantofmayors.org/cities/makati/,Philippines,14.5568853,121.023532,Makati,529039,True,True,True,True,,,,,,,
178,3220,https://www.globalcovenantofmayors.org/cities/mornington-peninsula-shire/,Australia,-38.3310299,145.0820095,Mornington Peninsula Shire,155865,True,True,True,True,http://www.globalcovenantofmayors.org/wp-content/uploads/2015/11/Energy-and-GreenhouseCoverUpdate_FINAL-VERSION.pdf,http://www.globalcovenantofmayors.org/wp-content/uploads/2015/11/ICL_GEN_004_Mornington_Community_Resiliance_Policy.pdf,43.31,45.92,10.77,,
179,3224,https://www.globalcovenantofmayors.org/cities/oakville/,Canada,43.447436,-79.6666719,Oakville,182520,True,True,True,True,,,71.6,27.5,0.8,,
180,3226,https://www.globalcovenantofmayors.org/cities/panaji/,India,15.4989946,73.8282141,Panaji,114759,True,True,True,True,,,,,,,
181,3228,https://www.globalcovenantofmayors.org/cities/playa-del-carmen/,Mexico,20.6282229,-87.0756577,Playa del Carmen,228186,True,True,True,True,,,,,,,
182,3230,https://www.globalcovenantofmayors.org/cities/podgorica/,Montenegro,42.4415238,19.2621081,Podgorica,185937,False,False,False,False,,,,,,,
183,3232,https://www.globalcovenantofmayors.org/cities/santa-fe-nm/,United States,35.6869996,-105.9377996,"Santa Fe, NM",69976,False,False,False,False,,,,,,,
184,3234,https://www.globalcovenantofmayors.org/cities/surrey/,Canada,49.1850834,-122.8446548,Surrey,508404,True,True,True,True,https://www.globalcovenantofmayors.org/wp-content/uploads/2015/11/COS_CEEP.pdf,https://www.globalcovenantofmayors.org/wp-content/uploads/2015/11/COS_CAS-1.pdf,36.0,62.8,1.2,,
185,3236,https://www.globalcovenantofmayors.org/cities/tacoma/,United States,47.2495798,-122.4398745,Tacoma,205159,False,False,False,False,http://www.globalcovenantofmayors.org/wp-content/uploads/2015/11/Tacoma_EAP.pdf,http://www.globalcovenantofmayors.org/wp-content/uploads/2015/11/Tacoma_EAP.pdf,,,,,
186,3238,https://www.globalcovenantofmayors.org/cities/villeurbanne/,France,45.7733105,4.8869339,Villeurbanne,146282,False,False,False,False,,,,,,,
187,3246,https://www.globalcovenantofmayors.org/cities/glasgow/,United Kingdom,55.9360653,-4.6980936,Glasgow,599650,True,True,True,True,,,,,,,
188,3250,https://www.globalcovenantofmayors.org/cities/le-havre/,France,49.4938975,0.1079732,Le Havre,173142,True,True,True,True,,,,,,,
189,3304,https://www.globalcovenantofmayors.org/cities/helsinki/,Finland,60.1674086,24.9425683,Helsinki,603968,True,True,True,True,,,,,,,
190,3306,https://www.globalcovenantofmayors.org/cities/miramar-fl/,United States,25.986076,-80.30356,"Miramar, FL",134037,True,True,True,True,,,39.1,60.8,0.0,0.0,0.0
191,3310,https://www.globalcovenantofmayors.org/cities/port-phillip/,Australia,-37.864,144.982,Port Phillip,91373,True,True,True,True,,,59.8,26.3,13.9,,
192,3318,https://www.globalcovenantofmayors.org/cities/hjorring/,Denmark,57.457183,9.9855998,Hjørring,65308,True,True,True,True,,,46.2,39.6,14.1,,
193,3320,https://www.globalcovenantofmayors.org/cities/aero-kommune/,Denmark,54.8940503,10.32389563,Ærø Kommune,6276,True,True,True,True,,,,,,,
194,3326,https://www.globalcovenantofmayors.org/cities/bafut/,Cameroon,6.0907165,10.1139543,Bafut,80305,True,True,True,True,,,,,,,
195,3328,https://www.globalcovenantofmayors.org/cities/hiroshima/,Japan,34.3916058,132.4518156,Hiroshima,1187632,True,True,True,True,,,77.1,18.24,2.17,2.29,0.23
196,3330,https://www.globalcovenantofmayors.org/cities/kampala/,Uganda,0.3177137,32.5813539,Kampala,1659600,True,True,True,True,,,,,,,
197,3336,https://www.globalcovenantofmayors.org/cities/sorocaba/,Brazil,-23.5016669,-47.4580559,Sorocaba,644919,False,False,False,False,,,,,,,
198,3338,https://www.globalcovenantofmayors.org/cities/steve-tshwete/,South Africa,-25.8308736,29.55779638,Steve Tshwete,229831,False,False,False,False,,,,,,,
199,3342,https://www.globalcovenantofmayors.org/cities/walvis-bay/,Namibia,-22.9543268,14.50748,Walvis Bay,85000,False,False,False,False,,,,,,,
200,3346,https://www.globalcovenantofmayors.org/cities/maringa/,Brazil,-23.425104,-51.9382845,Maringa,397437,True,True,True,True,,,,,,,
201,3352,https://www.globalcovenantofmayors.org/cities/palmas/,Brazil,-10.1835603,-48.3337792,Palmas,272726,True,True,True,True,,,,,,,
202,3354,https://www.globalcovenantofmayors.org/cities/santo-andre/,Brazil,-23.6573394,-46.5322503,Santo André,710210,False,False,False,False,,,,,,,
203,3356,https://www.globalcovenantofmayors.org/cities/sao-bernardo-do-campo/,Brazil,-23.690102,-46.5629623,São Bernardo do Campo,816925,False,False,False,False,,,,,,,
204,3358,https://www.globalcovenantofmayors.org/cities/sao-caetano-do-sul/,Brazil,-23.6195922,-46.5688322,São Caetano do Sul,158024,False,False,False,False,,,,,,,
205,3364,https://www.globalcovenantofmayors.org/cities/diadema/,Brazil,-23.6813469,-46.6205199,Diadema,412428,True,True,True,True,,,,,,,
207,3368,https://www.globalcovenantofmayors.org/cities/maua/,Brazil,-23.6676699,-46.4612629,Maua,417064,True,True,True,True,,,,,,,
208,3370,https://www.globalcovenantofmayors.org/cities/port-vila/,Vanuatu,-17.7414971,168.3150163,Port Vila,44040,False,False,False,False,,,,,,,
209,3372,https://www.globalcovenantofmayors.org/cities/ribeirao-pires/,Brazil,-23.7110753,-46.4144059,Ribeirão Pires,120396,False,False,False,False,,,,,,,
210,3374,https://www.globalcovenantofmayors.org/cities/rio-grande-de-serra/,Brazil,-23.744218,-46.397529,Rio Grande de Serra,48302,False,False,False,False,,,,,,,
211,3376,https://www.globalcovenantofmayors.org/cities/skive/,Denmark,56.6459244,8.93273216,Skive,46942,True,True,True,True,,,,,,,
212,3388,https://www.globalcovenantofmayors.org/cities/baguio/,Philippines,16.412007,120.5933937,Baguio,318676,True,True,True,True,,,,,,,
213,3390,https://www.globalcovenantofmayors.org/cities/batangas/,Philippines,13.7561219,121.057754,Batangas,305607,True,True,True,True,,,,,,,
214,3392,https://www.globalcovenantofmayors.org/cities/cagayan-de-oro/,Philippines,8.4763774,124.6415004,Cagayan de Oro,602088,True,True,True,True,,,,,,,
215,3394,https://www.globalcovenantofmayors.org/cities/cebu/,Philippines,10.3090298,123.8930839,Cebu,866171,True,True,True,True,,,,,,,
216,3396,https://www.globalcovenantofmayors.org/cities/eskilstuna/,Sweden,59.3717379,16.5051474,Eskilstuna,64679,True,True,True,True,,,,,,,
217,3398,https://www.globalcovenantofmayors.org/cities/espoo/,Finland,60.2241869,24.6603626,Espoo,254632,True,True,True,True,,,,,,,
218,3408,https://www.globalcovenantofmayors.org/cities/curepipe/,Mauritius,-20.3150515,57.5211497,Curepipe,79172,True,True,True,True,,,,,,,
219,3410,https://www.globalcovenantofmayors.org/cities/frogn/,Norway,59.6957457,10.64598633,Frogn,13153,True,True,True,True,,,,,,,
220,3412,https://www.globalcovenantofmayors.org/cities/gotland/,Sweden,57.6783173,18.63846359,Region Gotland,57221,True,True,True,True,,,,,,,
221,3414,https://www.globalcovenantofmayors.org/cities/hurdal/,Norway,60.41428015,10.99494532,Hurdal,2679,True,True,True,True,,,,,,,
