"entity_id","name","entity_type","country","commitment","area","density","GDP","budget","population","iso"
8997,"Yerba Buena","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
9002,"Assens","City","Denmark","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","DNK"
9003,"Frederiksberg","City","Denmark","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","DNK"
9004,"Lemvig","City","Denmark","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","DNK"
9005,"Randers","City","Denmark","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","DNK"
9006,"Vejle","City","Denmark","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","DNK"
9007,"Chichibu City","City","Japan","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","JPN"
9008,"Fudai Village","City","Japan","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","JPN"
9009,"Hirono Town","City","Japan","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","JPN"
9011,"Ichinohe Town","City","Japan","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","JPN"
9012,"Ikoma City","City","Japan","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","JPN"
9013,"Iwate Prefecture","City","Japan","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","JPN"
9015,"Karumai Town","City","Japan","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","JPN"
9017,"Kuji City","City","Japan","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","JPN"
9019,"Kunohe Village","City","Japan","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","JPN"
9020,"Kuzumaki Town","City","Japan","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","JPN"
9022,"Mie Prefecture","City","Japan","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","JPN"
9025,"Nagano Prefecture","City","Japan","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","JPN"
9026,"Nasushiobara City","City","Japan","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","JPN"
9027,"Ninohe City","City","Japan","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","JPN"
9028,"Noda Village","City","Japan","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","JPN"
9030,"Osaka Prefecture","City","Japan","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","JPN"
9033,"Yamanashi Prefecture","City","Japan","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","JPN"
10107,"Jujuy","Region","Argentina","USD 210 million of green bonds issued in 2017","","",NA,NA,"","ARG"
10108,"La Rioja","Region","Argentina","USD 300 million of green bonds issued in 2017","","",NA,NA,"","ARG"
10243,"Jiangxi","Region","China","USD 42 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,"","CHN"
10317,"Department De L'Essonne","Region","France","USD 50 million of green bonds issued in 2014;;DivestInvest","","",NA,NA,"","FRA"
10559,"Nacka Kommun","City","Sweden","USD 57 million of green bonds issued in 2018","","",NA,NA,"","SWE"
10561,"Norrkoping","City","Sweden","USD 68 million of green bonds issued in 2016","","",NA,NA,"","SWE"
10587,"Vastra Gotanland County","Region","Sweden","USD 113 million of green bonds issued in 2018","","",NA,NA,"","SWE"
10588,"Vellinge Municipality","City","Sweden","USD 20 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 41 million of green bonds issued in 2018","","",NA,NA,"","SWE"
10594,"Canton Of Geneva","Region","Switzerland","USD 610 million of green bonds issued in 2017","","",NA,NA,"","CHE"
10632,"Centerton","City","United States of America","USD 16 million of green bonds issued in 2018","","",NA,NA,"","USA"
10645,"Decatur","City","United States of America","USD 22 million of green bonds issued in 2016","","",NA,NA,"","USA"
10674,"Heber Springs","City","United States of America","USD 15 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,"","USA"
10676,"Hot Springs, AR","City","United States of America","USD 5.4 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,"","USA"
10686,"Jefferson County","City","United States of America","USD 20 million of green bonds issued in 2014","","",NA,NA,"","USA"
10690,"Leemore","City","United States of America","USD 27 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,"","USA"
10692,"Lima","City","United States of America","USD 7.5 million of green bonds issued in 2018","","",NA,NA,"","USA"
10731,"Oreille County, WA","City","United States of America","USD 83 million of green bonds issued in 2018","","",NA,NA,"","USA"
10772,"Starkville","City","United States of America","USD 10 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,"","USA"
10780,"Tattor Road Municipal District","City","United States of America","USD 3 million of green bonds issued in 2018","","",NA,NA,"","USA"
10787,"Town Of York, NY","City","United States of America","USD 3.5 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,"","USA"
10794,"Upper Mohawk Valley","Region","United States of America","USD 8.8 million of green bonds issued in 2016","","",NA,NA,"","USA"
10850,"Santa Catarina","Region","Brazil","States and Regions Annual Disclosure","95,730.9","74.8",NA,NA,"7.16 million","BRA"
10853,"Centre Nord","Region","Burkina Faso","RegionsAdapt;;States and Regions Annual Disclosure","148,886.3","60.6",NA,NA,"9.02 million","BFA"
10874,"Southern Ostrobothnia","Region","Finland","Reduce region-wide total emissions by 20% by 2020 compared to 2010 levels;;States and Regions Annual Disclosure","13,999.0","13.6",NA,NA,"189,715","FIN"
10875,"Uusimaa","Region","Finland","Reduce region-wide total emissions by 80% by 2035 compared to 1990 levels","28,311.0","50.4",NA,NA,"1.43 million","FIN"
10904,"Guanajuato","Region","Mexico","States and Regions Annual Disclosure","30,607.0","0.2",NA,NA,"5,854","MEX"
10906,"Nuevo LeóN","Region","Mexico","States and Regions Annual Disclosure;;Under2 Coalition;;SEforALL: Building Efficiency Accelerator Platform","84,100.0","70.7",NA,NA,"5.94 million","MEX"
10909,"Oaxaca","Region","Mexico","States and Regions Annual Disclosure;;Under2 Coalition","95,364.0","41.6",NA,NA,"3.97 million","MEX"
10917,"Chefchaouen","Region","Morocco","States and Regions Annual Disclosure","11.4","4,386.0",NA,NA,"50,000","MAR"
10922,"Wellington","Region","New Zealand","Reduce government total emissions by 10% by 2020 compared to 2015 levels","8,049.0","64.8",NA,NA,"521,500","NZL"
10925,"Akershus","Region","Norway","Reduce government emissions from agriculture by 20% by 2030 compared to 1991 levels;;Reduce government emissions from energy by 90% by 2030 compared to 1991 levels;;Reduce government emissions from transport by 50% by 2030 compared to 2015 levels;;Reduce government emissions from waste by 80% by 2030 compared to 1991 levels;;States and Regions Annual Disclosure;;Under2 Coalition","4,918.0","126.9",NA,NA,"624,055","NOR"
10936,"Opole Voivodeship","Region","Poland","States and Regions Annual Disclosure","9,412.0","104.8",NA,NA,"986,506","POL"
10940,"Comunidade Intermunicipal Do MéDio Tejo","Region","Portugal","Reduce region-wide total emissions by 23% by 2020 compared to 2008 levels;;States and Regions Annual Disclosure","3,344.0","69.9",NA,NA,"233,752","PRT"
10941,"Comunidade Intermunicipal Do Oeste","Region","Portugal","States and Regions Annual Disclosure","2,220.2","160.9",NA,NA,"357,246","PRT"
10942,"Comunidade Intermunicipal Do TâMega E Sousa","Region","Portugal","States and Regions Annual Disclosure","1,831.0","227.9",NA,NA,"417,268","PRT"
10986,"Correa (Santa Fe)","City","Argentina","Reduce city-wide emissions from energy, transport and waste by 18% by 2030 compared to 2014 levels (based on business as usual scenario);;Global Covenant of Mayors for Climate & Energy;;Climate Ambition Alliance: Net Zero 2050","330.0","18.5",NA,NA,"6,121","ARG"
11319,"Ayuntamiento De Hermosillo","City","Mexico","Reduce total city-wide emissions by 19% by 2050 compared to 2015 levels (based on business as usual scenario)","1,273.0","571.3",NA,NA,"727,267","MEX"
11361,"Piura","City","Peru","Under2 Coalition","","",NA,NA,"","PER"
11472,"Taunton","City","United Kingdom","Achieve net-zero total city-wide emissions by 2030;;Climate Ambition Alliance: Net Zero 2050","1,190.1","129.3",NA,NA,"153,866","GBR"
11648,"Ottenschlag","City","Argentina","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"980","ARG"
11734,"Albrechtsberg","City","Austria","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,054","AUT"
11735,"Bad Traunstein","City","Austria","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,055","AUT"
11738,"BäRnkopf","City","Austria","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"354","AUT"
11742,"Grafenschlag","City","Austria","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"876","AUT"
11743,"GroßGöTtfritz","City","Austria","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,429","AUT"
11744,"Gutenbrunn","City","Austria","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"575","AUT"
11746,"Kirchschlag","City","Austria","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"678","AUT"
11748,"Kottes-Purk","City","Austria","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,562","AUT"
11752,"Martinsberg","City","Austria","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,158","AUT"
11757,"SchöNbach","City","Austria","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"865","AUT"
11760,"Waldhausen","City","Austria","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,273","AUT"
11764,"Sallingberg","City","Austria","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,384","AUT"
11813,"Talacyn","City","Belarus","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"25,288","BLR"
11824,"Administration Communale D'Aiseau-Presles","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"10,804","BEL"
11826,"Administration Communale De Froidchapelle","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,939","BEL"
11831,"Andenne","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"25,511","BEL"
11832,"AnhéE","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"7,116","BEL"
11838,"Anzegem","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"14,471","BEL"
11842,"Assenede","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"14,135","BEL"
11843,"Assesse","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"6,610","BEL"
11847,"Avelgem","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"9,641","BEL"
11852,"Beauraing","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"9,154","BEL"
11853,"Beernem","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"15,214","BEL"
11859,"Bernissart","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"11,600","BEL"
11863,"Beveren","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"46,518","BEL"
11867,"BièVre","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,307","BEL"
11868,"Blankenberge","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"19,096","BEL"
11876,"Bouillon","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,459","BEL"
11888,"Burg Reuland","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,903","BEL"
11890,"BüLlingen","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,489","BEL"
11892,"Cerfontaine","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,913","BEL"
11895,"ChièVres","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"6,655","BEL"
11896,"Clavier","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,432","BEL"
11900,"Commune D'Orp-Jauche","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"8,873","BEL"
11901,"Commune De Dour","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"16,905","BEL"
11903,"Commune De Verlaine","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,168","BEL"
11905,"Couvin","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"13,908","BEL"
11907,"Damme","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"10,845","BEL"
11908,"De Haan","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"12,518","BEL"
11909,"De Panne","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"10,728","BEL"
11911,"Deerlijk","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"11,285","BEL"
11918,"Diksmuide","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"16,365","BEL"
11922,"Dinant","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"13,539","BEL"
11924,"Doische","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,921","BEL"
11933,"EghezéE","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"15,267","BEL"
11934,"Ellezelles","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,969","BEL"
11935,"Enghien","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"13,901","BEL"
11939,"Eupen","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"19,710","BEL"
11941,"Fernelmont","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"7,142","BEL"
11945,"Flobecq","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,410","BEL"
11946,"Floreffe","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"7,810","BEL"
11950,"Frasnes-Lez-Anvaing","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"11,338","BEL"
11957,"Gemeente Hemiksem","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"11,374","BEL"
11958,"Gemeente Malle","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"15,298","BEL"
11965,"Gesves","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"6,716","BEL"
11983,"Harelbeke","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"27,100","BEL"
12015,"Ichtegem","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"13,860","BEL"
12017,"Ingelmunster","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"10,680","BEL"
12022,"Jabbeke","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"13,688","BEL"
12023,"Jemeppe Sur Sambre","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"18,490","BEL"
12032,"Kelmis","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"11,045","BEL"
12035,"Knokke-Heist","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"33,987","BEL"
12036,"Koekelare","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"8,460","BEL"
12039,"Kortemark","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"12,178","BEL"
12043,"Kortrijk","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"74,868","BEL"
12045,"Kuurne","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"12,967","BEL"
12046,"La BruyèRe","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"8,853","BEL"
12054,"Langemark-Poelkapelle","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"7,846","BEL"
12057,"Lendelede","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,647","BEL"
12064,"Lichtervelde","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"8,490","BEL"
12073,"Lo-Reninge","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,318","BEL"
12075,"Lokeren","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"39,546","BEL"
12078,"Lontzen","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,705","BEL"
12092,"Marche-En-Famenne","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"17,401","BEL"
12093,"Marchin","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,223","BEL"
12102,"Menen","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"32,731","BEL"
12107,"Meulebeke","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"11,071","BEL"
12108,"Middelkerke","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"18,893","BEL"
12109,"Modave","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,946","BEL"
12110,"Moerbeke","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"6,037","BEL"
12118,"Nandrin","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,739","BEL"
12128,"Nieuwpoort","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"11,377","BEL"
12135,"Oostkamp","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"22,536","BEL"
12136,"Oostrozebeke","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"7,526","BEL"
12144,"Oudenburg","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"9,042","BEL"
12145,"Ouffet","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,714","BEL"
12155,"Profondeville","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"11,525","BEL"
12157,"PéRuwelz","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"17,067","BEL"
12162,"Raeren","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,561","BEL"
12175,"Ruiselede","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,201","BEL"
12176,"Rumes","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,200","BEL"
12192,"Silly","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"8,100","BEL"
12195,"Sint-Gillis-Waas","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"18,780","BEL"
12208,"Spa","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"10,451","BEL"
12209,"Spiere-Helkijn","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,126","BEL"
12214,"Stekene","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"17,439","BEL"
12216,"Temse","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"28,502","BEL"
12223,"Tielt","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"19,714","BEL"
12227,"Tinlot","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,574","BEL"
12230,"Torhout","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"19,974","BEL"
12231,"Tournai","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"69,474","BEL"
12238,"Veurne","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"11,544","BEL"
12241,"Ville De Chimay","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"9,879","BEL"
12243,"Ville De Verviers","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"55,194","BEL"
12253,"Waasmunster","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"10,499","BEL"
12258,"Waregem","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"36,593","BEL"
12262,"Wervik","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"18,264","BEL"
12265,"Wevelgem","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"31,066","BEL"
12271,"Wingene","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"13,892","BEL"
12276,"Zedelgem","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"22,357","BEL"
12285,"Zuienkerke","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,761","BEL"
12286,"Zulte","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"15,629","BEL"
12289,"Zwevegem","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"24,100","BEL"
12292,"Arrondissement De Philippeville","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"83,250","BEL"
12298,"Brasschaat","City","Belgium","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"37,840","BEL"
12441,"Ouo","City","Burkina Faso","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"40","BFA"
12453,"Dikome Balue Council","City","Cameroon","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"40,000","CMR"
12454,"Fokoue","City","Cameroon","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"30","CMR"
12465,"Tchatibali","City","Cameroon","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"32,063","CMR"
12467,"Tokoumbere","City","Cameroon","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"91,256","CMR"
12468,"Touloum","City","Cameroon","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"38,809","CMR"
12474,"Garoua 3","City","Cameroon","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"64,806","CMR"
12625,"ChotešIce","City","Czech Republic","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","CZE"
12626,"Chroustov","City","Czech Republic","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","CZE"
12630,"KnežIce","City","Czech Republic","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","CZE"
12640,"Slovec","City","Czech Republic","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","CZE"
12641,"ZáHornice","City","Czech Republic","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","CZE"
12690,"Portsmouth","City","Dominica","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,350","DMA"
12706,"Kainuu Region","City","Finland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"80,000","FIN"
12756,"Communauté D'AggloméRation De La Rochelle Et Ville De La Rochelle","City","France","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","FRA"
12760,"Communauté De Communes Carmausin-SéGala-Carmausin","City","France","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","FRA"
12761,"Communauté De Communes Centre Tarn","City","France","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","FRA"
12762,"Communauté De Communes Cordais Et Causse","City","France","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","FRA"
12763,"Communauté De Communes Monts-D'Alban Et Villefranchois","City","France","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","FRA"
12764,"Communauté De Communes Val 81","City","France","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","FRA"
12779,"Guipel","City","France","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,600","FRA"
12790,"Langouet","City","France","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"558","FRA"
12799,"Melesse","City","France","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,610","FRA"
12845,"Saint-MéDard-Sur-Ille","City","France","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","FRA"
12846,"Saint-Symphorien","City","France","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","FRA"
12858,"Vignoc","City","France","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,739","FRA"
12860,"Ville De Tours","City","France","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","FRA"
12869,"Grand Lyon","City","France","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1.3 million","FRA"
12874,"La MéZièRe","City","France","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,160","FRA"
12886,"Saint-Gondran","City","France","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","FRA"
12893,"Banjul","City","The Gambia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"13,215","GMB"
12894,"Basse","City","The Gambia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"269,916","GMB"
12895,"Brikama","City","The Gambia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"780,704","GMB"
12896,"Janjangbureh","City","The Gambia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"150,910","GMB"
12897,"Kanifing ","City","The Gambia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"430,096","GMB"
12898,"Kerewan","City","The Gambia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"250,054","GMB"
12899,"Kuntaur","City","The Gambia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"129,108","GMB"
12900,"Mansakonko","City","The Gambia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"102,361","GMB"
12922,"Ahlden","City","Germany","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,536","DEU"
12935,"DöRverden","City","Germany","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"9,185","DEU"
12955,"HambüHren","City","Germany","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"10,159","DEU"
12959,"Kirchlinteln","City","Germany","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"10,420","DEU"
12976,"Rethem","City","Germany","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,252","DEU"
12981,"Schwarmstedt","City","Germany","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,210","DEU"
12990,"Wietze","City","Germany","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"8,087","DEU"
13004,"Winsen","City","Germany","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"399","DEU"
13013,"<U+0392>iannoy","City","Greece","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,500","GRC"
13023,"Agios Ioannis Rentis","City","Greece","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"20,000","GRC"
13033,"Almiros","City","Greece","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"12,987","GRC"
13041,"Ano Liosia","City","Greece","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"30,000","GRC"
13049,"Avlona","City","Greece","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,085","GRC"
13054,"Dimos  Agrafon","City","Greece","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"14,365","GRC"
13073,"Elliniko","City","Greece","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"48,898","GRC"
13102,"Itamos","City","Greece","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,726","GRC"
13139,"Melissia","City","Greece","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"19,526","GRC"
13166,"Nea Penteli","City","Greece","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"7,005","GRC"
13169,"Nea Vyssa","City","Greece","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,841","GRC"
13172,"Neo Psychiko","City","Greece","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"10,848","GRC"
13173,"Nikaia-Rentis","City","Greece","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"120","GRC"
13180,"Oropedio Lasithiou","City","Greece","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,387","GRC"
13189,"Peristeri","City","Greece","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"146,743","GRC"
13207,"Serron","City","Greece","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"76,817","GRC"
